plataforma,dispositivo,impressoes,cliques,custo,conversoes,sessoes,usuarios,ctr
Google Ads,CONNECTED_TV,19506,0,36.746573,260.0,,,0.0
Google Ads,CONNECTED_TV,24153,0,58.635983,652.0,,,0.0
Google Ads,CONNECTED_TV,2189,1,6.743724,2.0,,,0.04568296025582458
Google Ads,CONNECTED_TV,10302,0,28.816883,212.0,,,0.0
Google Ads,CONNECTED_TV,6050,0,12.328227,0.0,,,0.0
Google Ads,CONNECTED_TV,3,0,0.043156,0.0,,,0.0
Google Ads,CONNECTED_TV,2,0,0.012685,0.0,,,0.0
Google Ads,CONNECTED_TV,1,0,0.00266,0.0,,,0.0
Google Ads,CONNECTED_TV,1,0,0.002746,0.0,,,0.0
Google Ads,CONNECTED_TV,4899,0,8.211004,231.0,,,0.0
Google Ads,CONNECTED_TV,15337,0,36.289194,445.0,,,0.0
Google Ads,CONNECTED_TV,17177,0,30.379137,463.0,,,0.0
Google Ads,CONNECTED_TV,4032,2,14.010079,24.0,,,0.0496031746031746
Google Ads,CONNECTED_TV,3514,0,9.737916,17.0,,,0.0
Google Ads,CONNECTED_TV,10311,0,19.103243,227.0,,,0.0
Google Ads,CONNECTED_TV,2362,0,5.936588,5.0,,,0.0
Google Ads,CONNECTED_TV,3364,0,12.070595,12.0,,,0.0
Google Ads,CONNECTED_TV,3368,1,9.579359,7.0,,,0.02969121140142518
Google Ads,CONNECTED_TV,1,0,0.001001,0.0,,,0.0
Google Ads,CONNECTED_TV,8706,0,14.791612,208.0,,,0.0
Google Ads,CONNECTED_TV,12167,0,24.191194,448.0,,,0.0
Google Ads,CONNECTED_TV,1610,0,4.664741,0.0,,,0.0
Google Ads,CONNECTED_TV,6784,0,14.4432,0.0,,,0.0
Google Ads,CONNECTED_TV,101,0,0.706759,1.0,,,0.0
Google Ads,CONNECTED_TV,4,0,0.02763,0.0,,,0.0
Google Ads,CONNECTED_TV,61,0,0.376533,0.0,,,0.0
Google Ads,CONNECTED_TV,1,0,0.004793,0.0,,,0.0
Google Ads,CONNECTED_TV,6,0,0.029112,0.0,,,0.0
Google Ads,CONNECTED_TV,19,0,0.107595,0.0,,,0.0
Google Ads,CONNECTED_TV,6344,0,11.216054,335.0,,,0.0
Google Ads,CONNECTED_TV,7051,0,17.665262,259.0,,,0.0
Google Ads,CONNECTED_TV,18785,0,33.53843,574.0,,,0.0
Google Ads,CONNECTED_TV,3524,0,13.100515,20.0,,,0.0
Google Ads,CONNECTED_TV,2741,0,8.75997,16.0,,,0.0
Google Ads,CONNECTED_TV,12142,0,23.236413,334.0,,,0.0
Google Ads,CONNECTED_TV,1828,1,5.070891,5.0,,,0.05470459518599562
Google Ads,CONNECTED_TV,2368,0,8.975095,10.0,,,0.0
Google Ads,CONNECTED_TV,2830,0,9.082437,5.0,,,0.0
Google Ads,CONNECTED_TV,7396,0,12.361498,193.0,,,0.0
Google Ads,CONNECTED_TV,6877,0,15.594147,339.0,,,0.0
Google Ads,CONNECTED_TV,1542,1,4.911638,4.0,,,0.06485084306095978
Google Ads,CONNECTED_TV,5652,0,12.187256,0.0,,,0.0
Google Ads,CONNECTED_TV,2,0,0.011341,0.0,,,0.0
Google Ads,CONNECTED_TV,2,0,0.009456,0.0,,,0.0
Google Ads,CONNECTED_TV,3,0,0.020748,0.0,,,0.0
Google Ads,CONNECTED_TV,2,0,0.01254,0.0,,,0.0
Google Ads,CONNECTED_TV,10,0,0.055047,0.0,,,0.0
Google Ads,CONNECTED_TV,4934,0,9.231014,218.0,,,0.0
Google Ads,CONNECTED_TV,5109,0,15.038018,186.0,,,0.0
Google Ads,CONNECTED_TV,11328,0,20.547302,362.0,,,0.0
Google Ads,CONNECTED_TV,1448,0,5.26452,9.0,,,0.0
Google Ads,CONNECTED_TV,1398,0,4.507748,5.0,,,0.0
Google Ads,CONNECTED_TV,7233,0,14.307426,187.0,,,0.0
Google Ads,CONNECTED_TV,1175,1,3.345515,4.0,,,0.0851063829787234
Google Ads,CONNECTED_TV,1339,2,5.522,4.0,,,0.14936519790888725
Google Ads,CONNECTED_TV,903,0,3.100485,0.0,,,0.0
Google Ads,CONNECTED_TV,7753,0,15.38834,206.0,,,0.0
Google Ads,CONNECTED_TV,6894,0,14.561299,310.0,,,0.0
Google Ads,CONNECTED_TV,676,0,1.922164,1.0,,,0.0
Google Ads,CONNECTED_TV,3516,0,8.688153,0.0,,,0.0
Google Ads,CONNECTED_TV,4,0,0.02645,0.0,,,0.0
Google Ads,CONNECTED_TV,4,0,0.02921,0.0,,,0.0
Google Ads,CONNECTED_TV,3,0,0.013527,0.0,,,0.0
Google Ads,CONNECTED_TV,8,0,0.097576,0.0,,,0.0
Google Ads,CONNECTED_TV,2,0,0.009873,0.0,,,0.0
Google Ads,CONNECTED_TV,4802,0,8.588178,224.0,,,0.0
Google Ads,CONNECTED_TV,3537,0,9.845976,146.0,,,0.0
Google Ads,CONNECTED_TV,11974,0,21.804048,449.0,,,0.0
Google Ads,CONNECTED_TV,419,0,1.616524,6.0,,,0.0
Google Ads,CONNECTED_TV,261,0,0.932317,4.0,,,0.0
Google Ads,CONNECTED_TV,7138,0,13.101728,223.0,,,0.0
Google Ads,CONNECTED_TV,125,0,0.461008,0.0,,,0.0
Google Ads,CONNECTED_TV,321,0,1.412798,2.0,,,0.0
Google Ads,CONNECTED_TV,214,0,0.873042,0.0,,,0.0
Google Ads,CONNECTED_TV,3816,0,6.372288,96.0,,,0.0
Google Ads,CONNECTED_TV,6999,0,14.390328,352.0,,,0.0
Google Ads,CONNECTED_TV,246,0,0.785607,0.0,,,0.0
Google Ads,CONNECTED_TV,2590,0,5.922197,0.0,,,0.0
Google Ads,CONNECTED_TV,2617,0,7.471196,0.0,,,0.0
Google Ads,CONNECTED_TV,1153,0,3.798019,17.0,,,0.0
Google Ads,CONNECTED_TV,2639,0,7.4626,2.0,,,0.0
Google Ads,CONNECTED_TV,2267,0,7.458121,2.0,,,0.0
Google Ads,CONNECTED_TV,2441,0,7.470854,0.0,,,0.0
Google Ads,CONNECTED_TV,1821,1,7.465528,4.0,,,0.054914881933003847
Google Ads,CONNECTED_TV,17,1,0.123146,0.0,,,5.88235294117647
Google Ads,CONNECTED_TV,7,0,0.033437,0.0,,,0.0
Google Ads,CONNECTED_TV,13,0,0.073316,0.0,,,0.0
Google Ads,CONNECTED_TV,3845,0,6.728542,186.0,,,0.0
Google Ads,CONNECTED_TV,6436,0,16.783737,277.0,,,0.0
Google Ads,CONNECTED_TV,12294,0,21.860641,461.0,,,0.0
Google Ads,CONNECTED_TV,362,0,1.576429,6.0,,,0.0
Google Ads,CONNECTED_TV,234,0,0.978964,4.0,,,0.0
Google Ads,CONNECTED_TV,8039,0,16.523941,249.0,,,0.0
Google Ads,CONNECTED_TV,80,0,0.386347,2.0,,,0.0
Google Ads,CONNECTED_TV,182,0,1.05895,2.0,,,0.0
Google Ads,CONNECTED_TV,382,0,1.220702,2.0,,,0.0
Google Ads,CONNECTED_TV,7712,0,14.535528,224.0,,,0.0
Google Ads,CONNECTED_TV,7454,0,15.156009,400.0,,,0.0
Google Ads,CONNECTED_TV,189,0,0.515312,0.0,,,0.0
Google Ads,CONNECTED_TV,2131,0,5.753379,0.0,,,0.0
Google Ads,CONNECTED_TV,2416,0,7.465478,27.0,,,0.0
Google Ads,CONNECTED_TV,957,0,3.037353,11.0,,,0.0
Google Ads,CONNECTED_TV,3104,0,7.468717,3.0,,,0.0
Google Ads,CONNECTED_TV,2646,0,7.461789,8.0,,,0.0
Google Ads,CONNECTED_TV,3186,0,7.464004,3.0,,,0.0
Google Ads,CONNECTED_TV,2976,0,7.478811,7.0,,,0.0
Google Ads,CONNECTED_TV,9,0,0.084736,0.0,,,0.0
Google Ads,CONNECTED_TV,2,0,0.012405,0.0,,,0.0
Google Ads,CONNECTED_TV,5,0,0.021814,0.0,,,0.0
Google Ads,CONNECTED_TV,2,0,0.009836,0.0,,,0.0
Google Ads,CONNECTED_TV,2,0,0.018501,0.0,,,0.0
Google Ads,CONNECTED_TV,2,0,0.007166,0.0,,,0.0
Google Ads,CONNECTED_TV,4979,0,8.431411,211.0,,,0.0
Google Ads,CONNECTED_TV,6258,0,14.759049,195.0,,,0.0
Google Ads,CONNECTED_TV,10667,0,18.309891,306.0,,,0.0
Google Ads,CONNECTED_TV,308,0,1.357113,2.0,,,0.0
Google Ads,CONNECTED_TV,284,0,1.086028,5.0,,,0.0
Google Ads,CONNECTED_TV,5439,0,11.041856,140.0,,,0.0
Google Ads,CONNECTED_TV,183,0,0.649359,1.0,,,0.0
Google Ads,CONNECTED_TV,223,0,1.124467,1.0,,,0.0
Google Ads,CONNECTED_TV,330,0,1.100215,3.0,,,0.0
Google Ads,CONNECTED_TV,5721,0,10.245709,145.0,,,0.0
Google Ads,CONNECTED_TV,7258,0,13.922895,301.0,,,0.0
Google Ads,CONNECTED_TV,317,0,0.877113,0.0,,,0.0
Google Ads,CONNECTED_TV,2155,0,6.069175,0.0,,,0.0
Google Ads,CONNECTED_TV,2534,0,7.482734,9.0,,,0.0
Google Ads,CONNECTED_TV,635,0,1.925583,2.0,,,0.0
Google Ads,CONNECTED_TV,2569,0,7.469604,4.0,,,0.0
Google Ads,CONNECTED_TV,2269,0,7.473441,9.0,,,0.0
Google Ads,CONNECTED_TV,3048,0,7.472484,6.0,,,0.0
Google Ads,CONNECTED_TV,2136,0,7.46845,8.0,,,0.0
Google Ads,CONNECTED_TV,2,0,0.018868,0.0,,,0.0
Google Ads,CONNECTED_TV,12,0,0.062296,0.0,,,0.0
Google Ads,CONNECTED_TV,2,0,0.009539,0.0,,,0.0
Google Ads,CONNECTED_TV,8,0,0.042275,0.0,,,0.0
Google Ads,CONNECTED_TV,2,0,0.007717,0.0,,,0.0
Google Ads,CONNECTED_TV,4747,1,7.7975,210.0,,,0.02106593638087213
Google Ads,CONNECTED_TV,6438,0,15.400953,205.0,,,0.0
Google Ads,CONNECTED_TV,16781,0,29.507189,476.0,,,0.0
Google Ads,CONNECTED_TV,347,0,1.482164,3.0,,,0.0
Google Ads,CONNECTED_TV,537,0,1.468745,0.0,,,0.0
Google Ads,CONNECTED_TV,9268,0,18.485058,236.0,,,0.0
Google Ads,CONNECTED_TV,325,0,1.039825,3.0,,,0.0
Google Ads,CONNECTED_TV,381,0,1.504085,2.0,,,0.0
Google Ads,CONNECTED_TV,340,0,1.201411,3.0,,,0.0
Google Ads,CONNECTED_TV,9355,0,15.877364,227.0,,,0.0
Google Ads,CONNECTED_TV,9279,0,17.730429,398.0,,,0.0
Google Ads,CONNECTED_TV,160,0,0.48338,0.0,,,0.0
Google Ads,CONNECTED_TV,2322,0,6.80308,0.0,,,0.0
Google Ads,CONNECTED_TV,3316,0,7.470052,9.0,,,0.0
Google Ads,CONNECTED_TV,1305,0,3.937536,14.0,,,0.0
Google Ads,CONNECTED_TV,2581,0,7.464745,7.0,,,0.0
Google Ads,CONNECTED_TV,1631,1,7.462565,14.0,,,0.06131207847946045
Google Ads,CONNECTED_TV,2244,0,7.461354,4.0,,,0.0
Google Ads,CONNECTED_TV,2104,0,7.458347,11.0,,,0.0
Google Ads,CONNECTED_TV,33,0,0.229485,2.0,,,0.0
Google Ads,CONNECTED_TV,36,0,0.248986,0.0,,,0.0
Google Ads,CONNECTED_TV,1,0,0.004475,0.0,,,0.0
Google Ads,CONNECTED_TV,5,0,0.074346,0.0,,,0.0
Google Ads,CONNECTED_TV,6,0,0.091427,0.0,,,0.0
Google Ads,CONNECTED_TV,6695,0,11.34515,192.0,,,0.0
Google Ads,CONNECTED_TV,7916,0,17.614549,175.0,,,0.0
Google Ads,CONNECTED_TV,13038,0,21.947361,297.0,,,0.0
Google Ads,CONNECTED_TV,266,0,1.181677,1.0,,,0.0
Google Ads,CONNECTED_TV,358,0,1.139488,3.0,,,0.0
Google Ads,CONNECTED_TV,8939,0,17.469292,157.0,,,0.0
Google Ads,CONNECTED_TV,127,0,0.430076,1.0,,,0.0
Google Ads,CONNECTED_TV,259,0,1.145464,1.0,,,0.0
Google Ads,CONNECTED_TV,438,0,1.250564,1.0,,,0.0
Google Ads,CONNECTED_TV,1,0,0.002585,0.0,,,0.0
Google Ads,CONNECTED_TV,4731,0,8.607596,85.0,,,0.0
Google Ads,CONNECTED_TV,9299,0,17.586239,225.0,,,0.0
Google Ads,CONNECTED_TV,171,0,0.461502,0.0,,,0.0
Google Ads,CONNECTED_TV,2070,0,5.448273,0.0,,,0.0
Google Ads,CONNECTED_TV,2127,3,7.460164,7.0,,,0.14104372355430184
Google Ads,CONNECTED_TV,1297,0,3.544907,7.0,,,0.0
Google Ads,CONNECTED_TV,2316,0,7.460252,4.0,,,0.0
Google Ads,CONNECTED_TV,2369,1,7.469299,10.0,,,0.04221190375685943
Google Ads,CONNECTED_TV,1992,2,7.45955,6.0,,,0.1004016064257028
Google Ads,CONNECTED_TV,2444,4,7.463717,8.0,,,0.16366612111292964
Google Ads,CONNECTED_TV,16,0,0.087886,0.0,,,0.0
Google Ads,CONNECTED_TV,3,0,0.011454,0.0,,,0.0
Google Ads,CONNECTED_TV,1,0,0.003093,0.0,,,0.0
Google Ads,CONNECTED_TV,7,0,0.030643,0.0,,,0.0
Google Ads,CONNECTED_TV,5,0,0.070147,0.0,,,0.0
Google Ads,CONNECTED_TV,4,0,0.023921,0.0,,,0.0
Google Ads,CONNECTED_TV,8235,0,13.91742,210.0,,,0.0
Google Ads,CONNECTED_TV,9590,0,20.553175,196.0,,,0.0
Google Ads,CONNECTED_TV,14744,0,25.37255,292.0,,,0.0
Google Ads,CONNECTED_TV,314,0,1.376306,3.0,,,0.0
Google Ads,CONNECTED_TV,373,0,1.297608,1.0,,,0.0
Google Ads,CONNECTED_TV,8694,0,17.280009,150.0,,,0.0
Google Ads,CONNECTED_TV,319,0,1.109384,2.0,,,0.0
Google Ads,CONNECTED_TV,322,0,1.22976,3.0,,,0.0
Google Ads,CONNECTED_TV,378,0,0.963371,0.0,,,0.0
Google Ads,CONNECTED_TV,7968,0,15.973379,159.0,,,0.0
Google Ads,CONNECTED_TV,10455,0,20.880852,268.0,,,0.0
Google Ads,CONNECTED_TV,283,0,0.76157,0.0,,,0.0
Google Ads,CONNECTED_TV,2160,0,6.095901,0.0,,,0.0
Google Ads,CONNECTED_TV,2373,1,7.466866,12.0,,,0.04214075010535188
Google Ads,CONNECTED_TV,1413,1,3.607752,6.0,,,0.07077140835102619
Google Ads,CONNECTED_TV,2443,0,7.514448,4.0,,,0.0
Google Ads,CONNECTED_TV,4105,0,7.466442,8.0,,,0.0
Google Ads,CONNECTED_TV,2294,0,7.468603,11.0,,,0.0
Google Ads,CONNECTED_TV,2488,0,7.469037,6.0,,,0.0
Google Ads,CONNECTED_TV,12,0,0.066128,1.0,,,0.0
Google Ads,CONNECTED_TV,4,0,0.033742,0.0,,,0.0
Google Ads,CONNECTED_TV,7,0,0.054424,0.0,,,0.0
Google Ads,CONNECTED_TV,12,0,0.067642,0.0,,,0.0
Google Ads,CONNECTED_TV,15,0,0.092636,0.0,,,0.0
Google Ads,CONNECTED_TV,4,0,0.014167,0.0,,,0.0
Google Ads,CONNECTED_TV,4748,0,7.868912,163.0,,,0.0
Google Ads,CONNECTED_TV,7663,0,14.692191,165.0,,,0.0
Google Ads,CONNECTED_TV,11517,0,19.779176,234.0,,,0.0
Google Ads,CONNECTED_TV,364,0,1.301076,2.0,,,0.0
Google Ads,CONNECTED_TV,443,0,1.09789,2.0,,,0.0
Google Ads,CONNECTED_TV,5743,0,10.721062,114.0,,,0.0
Google Ads,CONNECTED_TV,304,0,1.215486,2.0,,,0.0
Google Ads,CONNECTED_TV,389,0,1.329266,4.0,,,0.0
Google Ads,CONNECTED_TV,304,0,0.806128,1.0,,,0.0
Google Ads,CONNECTED_TV,6233,0,11.387123,133.0,,,0.0
Google Ads,CONNECTED_TV,8177,0,16.35333,273.0,,,0.0
Google Ads,CONNECTED_TV,242,0,0.740023,1.0,,,0.0
Google Ads,CONNECTED_TV,1858,0,5.302141,0.0,,,0.0
Google Ads,CONNECTED_TV,2547,1,7.46942,7.0,,,0.03926187671770711
Google Ads,CONNECTED_TV,2307,2,3.874557,8.0,,,0.08669267446900737
Google Ads,CONNECTED_TV,1889,4,7.453402,16.0,,,0.21175224986765487
Google Ads,CONNECTED_TV,2651,0,7.443165,10.0,,,0.0
Google Ads,CONNECTED_TV,3813,1,7.467568,4.0,,,0.026226068712300026
Google Ads,CONNECTED_TV,2954,1,7.445152,6.0,,,0.033852403520649964
Google Ads,CONNECTED_TV,23,0,0.166243,0.0,,,0.0
Google Ads,CONNECTED_TV,24,1,0.129936,0.0,,,4.166666666666666
Google Ads,CONNECTED_TV,2,0,0.009059,0.0,,,0.0
Google Ads,CONNECTED_TV,2589,0,3.961773,126.0,,,0.0
Google Ads,CONNECTED_TV,9789,0,17.172803,227.0,,,0.0
Google Ads,CONNECTED_TV,12794,0,19.457965,363.0,,,0.0
Google Ads,CONNECTED_TV,447,0,1.31059,5.0,,,0.0
Google Ads,CONNECTED_TV,1004,0,1.651293,2.0,,,0.0
Google Ads,CONNECTED_TV,11200,0,18.547377,231.0,,,0.0
Google Ads,CONNECTED_TV,347,0,1.093629,3.0,,,0.0
Google Ads,CONNECTED_TV,546,0,1.411381,0.0,,,0.0
Google Ads,CONNECTED_TV,404,0,1.113307,1.0,,,0.0
Google Ads,CONNECTED_TV,4990,0,8.468515,120.0,,,0.0
Google Ads,CONNECTED_TV,6390,0,11.414132,270.0,,,0.0
Google Ads,CONNECTED_TV,222,0,0.564588,0.0,,,0.0
Google Ads,CONNECTED_TV,2074,0,5.783831,0.0,,,0.0
Google Ads,CONNECTED_TV,3453,3,7.469079,11.0,,,0.08688097306689835
Google Ads,CONNECTED_TV,1706,0,4.164173,5.0,,,0.0
Google Ads,CONNECTED_TV,2066,0,7.464537,15.0,,,0.0
Google Ads,CONNECTED_TV,2814,0,7.465031,23.0,,,0.0
Google Ads,CONNECTED_TV,3519,2,7.474709,13.0,,,0.05683432793407218
Google Ads,CONNECTED_TV,3055,0,7.463417,13.0,,,0.0
Google Ads,CONNECTED_TV,11,0,0.087821,0.0,,,0.0
Google Ads,CONNECTED_TV,2,0,0.013645,0.0,,,0.0
Google Ads,CONNECTED_TV,20,0,0.088775,1.0,,,0.0
Google Ads,CONNECTED_TV,3,0,0.019879,0.0,,,0.0
Google Ads,CONNECTED_TV,11,0,0.086653,0.0,,,0.0
Google Ads,CONNECTED_TV,5,0,0.045764,1.0,,,0.0
Google Ads,CONNECTED_TV,6268,0,9.843084,242.0,,,0.0
Google Ads,CONNECTED_TV,7680,0,13.713584,214.0,,,0.0
Google Ads,CONNECTED_TV,10681,0,17.272568,276.0,,,0.0
Google Ads,CONNECTED_TV,438,0,1.375138,0.0,,,0.0
Google Ads,CONNECTED_TV,419,0,1.305079,3.0,,,0.0
Google Ads,CONNECTED_TV,7806,0,12.393651,168.0,,,0.0
Google Ads,CONNECTED_TV,313,1,1.047758,2.0,,,0.3194888178913738
Google Ads,CONNECTED_TV,444,0,1.22227,1.0,,,0.0
Google Ads,CONNECTED_TV,473,0,1.248153,3.0,,,0.0
Google Ads,CONNECTED_TV,7155,0,11.715834,179.0,,,0.0
Google Ads,CONNECTED_TV,8545,0,14.424262,316.0,,,0.0
Google Ads,CONNECTED_TV,315,1,0.839372,0.0,,,0.31746031746031744
Google Ads,CONNECTED_TV,2335,0,5.845101,0.0,,,0.0
Google Ads,CONNECTED_TV,4716,0,7.465535,8.0,,,0.0
Google Ads,CONNECTED_TV,1948,1,4.307127,3.0,,,0.051334702258726904
Google Ads,CONNECTED_TV,2906,0,7.475661,18.0,,,0.0
Google Ads,CONNECTED_TV,2704,0,7.469676,13.0,,,0.0
Google Ads,CONNECTED_TV,3135,0,7.467753,10.0,,,0.0
Google Ads,CONNECTED_TV,3261,1,7.4729,16.0,,,0.030665440049064706
Google Ads,CONNECTED_TV,6,0,0.04547,0.0,,,0.0
Google Ads,CONNECTED_TV,2,0,0.024039,0.0,,,0.0
Google Ads,CONNECTED_TV,1,0,0.006194,0.0,,,0.0
Google Ads,CONNECTED_TV,4,0,0.021885,0.0,,,0.0
Google Ads,CONNECTED_TV,38,0,0.234442,1.0,,,0.0
Google Ads,CONNECTED_TV,2,0,0.01213,0.0,,,0.0
Google Ads,CONNECTED_TV,6859,0,10.344994,286.0,,,0.0
Google Ads,CONNECTED_TV,7902,0,13.988499,223.0,,,0.0
Google Ads,CONNECTED_TV,14020,0,23.544241,280.0,,,0.0
Google Ads,CONNECTED_TV,460,1,1.376552,6.0,,,0.21739130434782608
Google Ads,CONNECTED_TV,387,2,1.421111,2.0,,,0.516795865633075
Google Ads,CONNECTED_TV,8506,0,13.418962,148.0,,,0.0
Google Ads,CONNECTED_TV,434,0,1.460429,6.0,,,0.0
Google Ads,CONNECTED_TV,466,0,1.308628,1.0,,,0.0
Google Ads,CONNECTED_TV,597,0,1.562837,0.0,,,0.0
Google Ads,CONNECTED_TV,8642,0,13.190291,171.0,,,0.0
Google Ads,CONNECTED_TV,11032,0,19.692379,356.0,,,0.0
Google Ads,CONNECTED_TV,358,0,0.806614,0.0,,,0.0
Google Ads,CONNECTED_TV,2171,0,5.635119,0.0,,,0.0
Google Ads,CONNECTED_TV,3222,0,7.470649,6.0,,,0.0
Google Ads,CONNECTED_TV,2366,0,4.606656,11.0,,,0.0
Google Ads,CONNECTED_TV,4214,0,7.478373,20.0,,,0.0
Google Ads,CONNECTED_TV,3029,1,7.469175,16.0,,,0.033014196104324864
Google Ads,CONNECTED_TV,3130,1,7.468474,12.0,,,0.03194888178913738
Google Ads,CONNECTED_TV,3155,2,7.470737,11.0,,,0.06339144215530904
Google Ads,CONNECTED_TV,10,0,0.05246,0.0,,,0.0
Google Ads,CONNECTED_TV,3,0,0.019604,0.0,,,0.0
Google Ads,CONNECTED_TV,1,0,0.00539,0.0,,,0.0
Google Ads,CONNECTED_TV,4,0,0.019993,0.0,,,0.0
Google Ads,CONNECTED_TV,12,0,0.058151,1.0,,,0.0
Google Ads,CONNECTED_TV,28,0,0.158259,0.0,,,0.0
Google Ads,CONNECTED_TV,3180,0,4.127016,85.0,,,0.0
Google Ads,CONNECTED_TV,9148,0,16.324648,205.0,,,0.0
Google Ads,CONNECTED_TV,10293,0,16.18217,216.0,,,0.0
Google Ads,CONNECTED_TV,409,0,1.321832,2.0,,,0.0
Google Ads,CONNECTED_TV,566,0,1.511566,4.0,,,0.0
Google Ads,CONNECTED_TV,6057,0,8.929528,107.0,,,0.0
Google Ads,CONNECTED_TV,523,0,1.285385,1.0,,,0.0
Google Ads,CONNECTED_TV,539,0,1.440381,0.0,,,0.0
Google Ads,CONNECTED_TV,456,1,1.094954,1.0,,,0.21929824561403508
Google Ads,CONNECTED_TV,4555,0,6.578399,83.0,,,0.0
Google Ads,CONNECTED_TV,8336,0,13.518225,210.0,,,0.0
Google Ads,CONNECTED_TV,279,0,0.624457,1.0,,,0.0
Google Ads,CONNECTED_TV,2331,0,5.99452,0.0,,,0.0
Google Ads,CONNECTED_TV,3038,1,7.469982,12.0,,,0.03291639236339697
Google Ads,CONNECTED_TV,1962,0,4.00832,5.0,,,0.0
Google Ads,CONNECTED_TV,3267,0,7.469764,15.0,,,0.0
Google Ads,CONNECTED_TV,3011,4,7.465507,11.0,,,0.1328462304882099
Google Ads,CONNECTED_TV,2956,2,7.472334,7.0,,,0.06765899864682003
Google Ads,CONNECTED_TV,3077,1,7.465968,10.0,,,0.032499187520311994
Google Ads,CONNECTED_TV,16,0,0.134688,0.0,,,0.0
Google Ads,CONNECTED_TV,4,0,0.019813,0.0,,,0.0
Google Ads,CONNECTED_TV,29,0,0.160135,0.0,,,0.0
Google Ads,CONNECTED_TV,7,0,0.05614,0.0,,,0.0
Google Ads,CONNECTED_TV,18,0,0.096371,0.0,,,0.0
Google Ads,CONNECTED_TV,16,0,0.082064,0.0,,,0.0
Google Ads,CONNECTED_TV,6458,0,9.130186,178.0,,,0.0
Google Ads,CONNECTED_TV,7973,1,13.305435,137.0,,,0.012542330364981815
Google Ads,CONNECTED_TV,13530,0,20.826276,225.0,,,0.0
Google Ads,CONNECTED_TV,375,1,1.332184,1.0,,,0.26666666666666666
Google Ads,CONNECTED_TV,612,1,1.63783,0.0,,,0.16339869281045752
Google Ads,CONNECTED_TV,10572,0,16.50011,113.0,,,0.0
Google Ads,CONNECTED_TV,618,0,1.39474,3.0,,,0.0
Google Ads,CONNECTED_TV,517,1,1.13502,1.0,,,0.19342359767891684
Google Ads,CONNECTED_TV,435,0,1.023107,2.0,,,0.0
Google Ads,CONNECTED_TV,10033,0,15.793329,144.0,,,0.0
Google Ads,CONNECTED_TV,8588,0,13.710761,159.0,,,0.0
Google Ads,CONNECTED_TV,354,0,0.906259,0.0,,,0.0
Google Ads,CONNECTED_TV,2167,0,5.279469,0.0,,,0.0
Google Ads,CONNECTED_TV,3335,0,7.476469,9.0,,,0.0
Google Ads,CONNECTED_TV,2692,1,5.393143,8.0,,,0.03714710252600297
Google Ads,CONNECTED_TV,3155,1,7.468544,9.0,,,0.03169572107765452
Google Ads,CONNECTED_TV,3175,2,7.470053,13.0,,,0.06299212598425197
Google Ads,CONNECTED_TV,3286,0,7.473332,9.0,,,0.0
Google Ads,CONNECTED_TV,3140,0,7.468493,16.0,,,0.0
Google Ads,CONNECTED_TV,24,0,0.163874,1.0,,,0.0
Google Ads,CONNECTED_TV,3,0,0.01859,0.0,,,0.0
Google Ads,CONNECTED_TV,8,0,0.044832,0.0,,,0.0
Google Ads,CONNECTED_TV,8,0,0.03027,0.0,,,0.0
Google Ads,CONNECTED_TV,25,0,0.138989,0.0,,,0.0
Google Ads,CONNECTED_TV,7,0,0.021876,0.0,,,0.0
Google Ads,CONNECTED_TV,5844,0,7.992993,180.0,,,0.0
Google Ads,CONNECTED_TV,7195,0,12.012662,138.0,,,0.0
Google Ads,CONNECTED_TV,11326,0,16.824564,201.0,,,0.0
Google Ads,CONNECTED_TV,488,0,1.473497,2.0,,,0.0
Google Ads,CONNECTED_TV,523,1,1.653232,0.0,,,0.19120458891013384
Google Ads,CONNECTED_TV,6449,0,10.657443,100.0,,,0.0
Google Ads,CONNECTED_TV,559,0,1.561585,1.0,,,0.0
Google Ads,CONNECTED_TV,492,0,1.049029,3.0,,,0.0
Google Ads,CONNECTED_TV,302,0,0.665046,0.0,,,0.0
Google Ads,CONNECTED_TV,6806,0,10.340913,123.0,,,0.0
Google Ads,CONNECTED_TV,6014,0,9.344155,153.0,,,0.0
Google Ads,CONNECTED_TV,200,0,0.457246,0.0,,,0.0
Google Ads,CONNECTED_TV,2237,0,5.420331,0.0,,,0.0
Google Ads,CONNECTED_TV,3251,2,7.470993,6.0,,,0.06151953245155337
Google Ads,CONNECTED_TV,2332,3,5.727036,8.0,,,0.1286449399656947
Google Ads,CONNECTED_TV,3320,0,7.469016,16.0,,,0.0
Google Ads,CONNECTED_TV,3138,0,7.470682,9.0,,,0.0
Google Ads,CONNECTED_TV,3193,2,7.467886,5.0,,,0.06263701847792046
Google Ads,CONNECTED_TV,3203,3,7.473476,8.0,,,0.09366219169528567
Google Ads,CONNECTED_TV,9,0,0.050134,0.0,,,0.0
Google Ads,CONNECTED_TV,2,0,0.010426,0.0,,,0.0
Google Ads,CONNECTED_TV,6,0,0.026432,0.0,,,0.0
Google Ads,CONNECTED_TV,4,0,0.029088,0.0,,,0.0
Google Ads,CONNECTED_TV,19,0,0.097509,0.0,,,0.0
Google Ads,CONNECTED_TV,11,0,0.037638,0.0,,,0.0
Google Ads,CONNECTED_TV,3517,0,4.914241,122.0,,,0.0
Google Ads,CONNECTED_TV,5452,0,10.632767,135.0,,,0.0
