stat_time_day,gender,ctr,cpm,conversion_rate,conversion,cpc,spend,clicks,impressions,cost_per_conversion,shopping,shopping_sigla
2025-09-26 00:00:00,NONE,0.0,1.05,0.0,0,0.0,0.02,0,19,0.0,Nacoes Shopping,NS
2025-09-26 00:00:00,MALE,0.0,2.19,0.0,0,0.0,8.36,0,3816,0.0,Nacoes Shopping,NS
2025-09-26 00:00:00,FEMALE,0.0,2.37,0.0,0,0.0,11.77,0,4964,0.0,Nacoes Shopping,NS
2025-09-27 00:00:00,NONE,0.0,1.03,0.0,0,0.0,0.03,0,29,0.0,Nacoes Shopping,NS
2025-09-27 00:00:00,MALE,0.0,2.37,0.0,0,0.0,18.32,0,7734,0.0,Nacoes Shopping,NS
2025-09-27 00:00:00,FEMALE,0.0,2.47,0.0,0,0.0,23.94,0,9704,0.0,Nacoes Shopping,NS
2025-09-28 00:00:00,NONE,0.0,2.04,0.0,0,0.0,0.1,0,49,0.0,Nacoes Shopping,NS
2025-09-28 00:00:00,MALE,0.0,2.31,0.0,0,0.0,19.36,0,8396,0.0,Nacoes Shopping,NS
2025-09-28 00:00:00,FEMALE,0.0,2.37,0.0,0,0.0,23.32,0,9836,0.0,Nacoes Shopping,NS
2025-09-29 00:00:00,NONE,0.0,2.76,0.0,0,0.0,0.16,0,58,0.0,Nacoes Shopping,NS
2025-09-29 00:00:00,MALE,0.0,2.43,0.0,0,0.0,19.62,0,8082,0.0,Nacoes Shopping,NS
2025-09-29 00:00:00,FEMALE,0.0,2.54,0.0,0,0.0,22.76,0,8962,0.0,Nacoes Shopping,NS
2025-09-30 00:00:00,NONE,0.0,2.31,0.0,0,0.0,0.18,0,78,0.0,Nacoes Shopping,NS
2025-09-30 00:00:00,MALE,0.0,2.5,0.0,0,0.0,21.12,0,8461,0.0,Nacoes Shopping,NS
2025-09-30 00:00:00,FEMALE,0.0,2.52,0.0,0,0.0,20.26,0,8045,0.0,Nacoes Shopping,NS
2025-10-01 00:00:00,NONE,0.0,1.44,0.0,0,0.0,0.14,0,97,0.0,Nacoes Shopping,NS
2025-10-01 00:00:00,MALE,0.0,1.88,0.0,0,0.0,16.78,0,8906,0.0,Nacoes Shopping,NS
2025-10-01 00:00:00,FEMALE,0.0,2.3,0.0,0,0.0,23.27,0,10118,0.0,Nacoes Shopping,NS
2025-10-02 00:00:00,NONE,0.0,1.78,0.0,0,0.0,0.19,0,107,0.0,Nacoes Shopping,NS
2025-10-02 00:00:00,MALE,0.0,1.94,0.0,0,0.0,17.85,0,9213,0.0,Nacoes Shopping,NS
2025-10-02 00:00:00,FEMALE,0.0,2.42,0.0,0,0.0,22.71,0,9366,0.0,Nacoes Shopping,NS
2025-10-03 00:00:00,NONE,0.0,1.78,0.0,0,0.0,0.13,0,73,0.0,Nacoes Shopping,NS
2025-10-03 00:00:00,MALE,0.0,2.02,0.0,0,0.0,18.64,0,9212,0.0,Nacoes Shopping,NS
2025-10-03 00:00:00,FEMALE,0.0,2.19,0.0,0,0.0,22.06,0,10055,0.0,Nacoes Shopping,NS
2025-10-04 00:00:00,NONE,0.0,1.55,0.0,0,0.0,0.11,0,71,0.0,Nacoes Shopping,NS
2025-10-04 00:00:00,MALE,0.0,1.88,0.0,0,0.0,16.59,0,8818,0.0,Nacoes Shopping,NS
2025-10-04 00:00:00,FEMALE,0.0,2.08,0.0,0,0.0,21.77,0,10453,0.0,Nacoes Shopping,NS
2025-10-05 00:00:00,NONE,0.0,0.89,0.0,0,0.0,0.05,0,56,0.0,Nacoes Shopping,NS
2025-10-05 00:00:00,MALE,0.0,1.85,0.0,0,0.0,16.75,0,9032,0.0,Nacoes Shopping,NS
2025-10-05 00:00:00,FEMALE,0.0,2.04,0.0,0,0.0,20.71,0,10149,0.0,Nacoes Shopping,NS
2025-10-06 00:00:00,NONE,0.0,1.64,0.0,0,0.0,0.09,0,55,0.0,Nacoes Shopping,NS
2025-10-06 00:00:00,MALE,0.0,1.95,0.0,0,0.0,16.6,0,8501,0.0,Nacoes Shopping,NS
2025-10-06 00:00:00,FEMALE,0.0,2.21,0.0,0,0.0,20.7,0,9370,0.0,Nacoes Shopping,NS
2025-10-07 00:00:00,NONE,0.0,2.89,0.0,0,0.0,0.24,0,83,0.0,Nacoes Shopping,NS
2025-10-07 00:00:00,MALE,0.0,2.16,0.0,0,0.0,16.93,0,7843,0.0,Nacoes Shopping,NS
2025-10-07 00:00:00,FEMALE,0.0,2.28,0.0,0,0.0,20.84,0,9142,0.0,Nacoes Shopping,NS
2025-10-08 00:00:00,NONE,0.0,1.64,0.0,0,0.0,0.1,0,61,0.0,Nacoes Shopping,NS
2025-10-08 00:00:00,MALE,0.0,2.17,0.0,0,0.0,16.52,0,7618,0.0,Nacoes Shopping,NS
2025-10-08 00:00:00,FEMALE,0.0,2.49,0.0,0,0.0,20.67,0,8316,0.0,Nacoes Shopping,NS
2025-10-09 00:00:00,NONE,0.0,2.6,0.0,0,0.0,0.2,0,77,0.0,Nacoes Shopping,NS
2025-10-09 00:00:00,MALE,0.0,2.23,0.0,0,0.0,16.5,0,7404,0.0,Nacoes Shopping,NS
2025-10-09 00:00:00,FEMALE,0.0,2.36,0.0,0,0.0,20.06,0,8485,0.0,Nacoes Shopping,NS
2025-10-10 00:00:00,NONE,0.0,1.59,0.0,0,0.0,0.1,0,63,0.0,Nacoes Shopping,NS
2025-10-10 00:00:00,MALE,0.0,2.2,0.0,0,0.0,17.2,0,7832,0.0,Nacoes Shopping,NS
2025-10-10 00:00:00,FEMALE,0.0,2.1,0.0,0,0.0,20.28,0,9671,0.0,Nacoes Shopping,NS
2025-10-11 00:00:00,NONE,0.0,2.83,0.0,0,0.0,0.13,0,46,0.0,Nacoes Shopping,NS
2025-10-11 00:00:00,MALE,0.0,1.98,0.0,0,0.0,15.19,0,7653,0.0,Nacoes Shopping,NS
2025-10-11 00:00:00,FEMALE,0.0,2.06,0.0,0,0.0,19.4,0,9402,0.0,Nacoes Shopping,NS
2025-10-12 00:00:00,NONE,0.0,1.76,0.0,0,0.0,0.09,0,51,0.0,Nacoes Shopping,NS
2025-10-12 00:00:00,MALE,0.0,1.88,0.0,0,0.0,15.12,0,8042,0.0,Nacoes Shopping,NS
2025-10-12 00:00:00,FEMALE,0.0,2.06,0.0,0,0.0,19.65,0,9543,0.0,Nacoes Shopping,NS
2025-10-13 00:00:00,NONE,0.0,2.15,0.0,0,0.0,0.14,0,65,0.0,Nacoes Shopping,NS
2025-10-13 00:00:00,MALE,0.0,1.92,0.0,0,0.0,13.62,0,7111,0.0,Nacoes Shopping,NS
2025-10-13 00:00:00,FEMALE,0.0,2.25,0.0,0,0.0,20.22,0,8998,0.0,Nacoes Shopping,NS
2025-10-14 00:00:00,NONE,0.0,2.39,0.0,0,0.0,0.17,0,71,0.0,Nacoes Shopping,NS
2025-10-14 00:00:00,MALE,0.0,2.02,0.0,0,0.0,13.83,0,6834,0.0,Nacoes Shopping,NS
2025-10-14 00:00:00,FEMALE,0.0,2.39,0.0,0,0.0,19.94,0,8331,0.0,Nacoes Shopping,NS
2025-10-15 00:00:00,NONE,0.0,2.11,0.0,0,0.0,0.15,0,71,0.0,Nacoes Shopping,NS
2025-10-15 00:00:00,MALE,0.0,2.21,0.0,0,0.0,14.39,0,6524,0.0,Nacoes Shopping,NS
2025-10-15 00:00:00,FEMALE,0.0,2.48,0.0,0,0.0,18.16,0,7327,0.0,Nacoes Shopping,NS
2025-10-16 00:00:00,NONE,0.0,3.09,0.0,0,0.0,0.17,0,55,0.0,Nacoes Shopping,NS
2025-10-16 00:00:00,MALE,0.0,2.31,0.0,0,0.0,15.86,0,6865,0.0,Nacoes Shopping,NS
2025-10-16 00:00:00,FEMALE,0.0,2.45,0.0,0,0.0,17.11,0,6995,0.0,Nacoes Shopping,NS
2025-10-17 00:00:00,NONE,0.0,1.85,0.0,0,0.0,0.12,0,65,0.0,Nacoes Shopping,NS
2025-10-17 00:00:00,MALE,0.0,2.31,0.0,0,0.0,15.8,0,6848,0.0,Nacoes Shopping,NS
2025-10-17 00:00:00,FEMALE,0.0,2.29,0.0,0,0.0,17.67,0,7731,0.0,Nacoes Shopping,NS
2025-10-18 00:00:00,NONE,0.0,2.73,0.0,0,0.0,0.12,0,44,0.0,Nacoes Shopping,NS
2025-10-18 00:00:00,MALE,0.0,2.02,0.0,0,0.0,13.24,0,6561,0.0,Nacoes Shopping,NS
2025-10-18 00:00:00,FEMALE,0.0,2.22,0.0,0,0.0,17.58,0,7911,0.0,Nacoes Shopping,NS
2025-10-19 00:00:00,NONE,0.0,1.21,0.0,0,0.0,0.04,0,33,0.0,Nacoes Shopping,NS
2025-10-19 00:00:00,MALE,0.0,2.06,0.0,0,0.0,13.19,0,6412,0.0,Nacoes Shopping,NS
2025-10-19 00:00:00,FEMALE,0.0,2.19,0.0,0,0.0,16.12,0,7352,0.0,Nacoes Shopping,NS
2025-10-20 00:00:00,NONE,0.0,2.3,0.0,0,0.0,0.14,0,61,0.0,Nacoes Shopping,NS
2025-10-20 00:00:00,MALE,0.0,2.19,0.0,0,0.0,13.78,0,6298,0.0,Nacoes Shopping,NS
2025-10-20 00:00:00,FEMALE,0.0,2.29,0.0,0,0.0,14.62,0,6378,0.0,Nacoes Shopping,NS
2025-10-21 00:00:00,NONE,0.0,2.65,0.0,0,0.0,0.13,0,49,0.0,Nacoes Shopping,NS
2025-10-21 00:00:00,MALE,0.0,2.42,0.0,0,0.0,13.44,0,5543,0.0,Nacoes Shopping,NS
2025-10-21 00:00:00,FEMALE,0.0,2.5,0.0,0,0.0,13.61,0,5447,0.0,Nacoes Shopping,NS
2025-10-22 00:00:00,NONE,0.0,2.03,0.0,0,0.0,0.13,0,64,0.0,Nacoes Shopping,NS
2025-10-22 00:00:00,MALE,0.0,2.57,0.0,0,0.0,13.08,0,5082,0.0,Nacoes Shopping,NS
2025-10-22 00:00:00,FEMALE,0.0,2.63,0.0,0,0.0,12.03,0,4576,0.0,Nacoes Shopping,NS
2025-10-23 00:00:00,NONE,0.0,3.06,0.0,0,0.0,0.15,0,49,0.0,Nacoes Shopping,NS
2025-10-23 00:00:00,MALE,0.0,2.55,0.0,0,0.0,12.43,0,4879,0.0,Nacoes Shopping,NS
2025-10-23 00:00:00,FEMALE,0.0,2.55,0.0,0,0.0,10.37,0,4067,0.0,Nacoes Shopping,NS
2025-10-24 00:00:00,NONE,0.0,3.5,0.0,0,0.0,0.07,0,20,0.0,Nacoes Shopping,NS
2025-10-24 00:00:00,MALE,0.0,2.33,0.0,0,0.0,6.91,0,2962,0.0,Nacoes Shopping,NS
2025-10-24 00:00:00,FEMALE,0.0,2.37,0.0,0,0.0,6.95,0,2928,0.0,Nacoes Shopping,NS
2025-10-25 00:00:00,NONE,0.0,5.0,0.0,0,0.0,0.03,0,6,0.0,Nacoes Shopping,NS
2025-10-25 00:00:00,MALE,0.0,2.27,0.0,0,0.0,4.17,0,1834,0.0,Nacoes Shopping,NS
2025-10-25 00:00:00,FEMALE,0.0,2.14,0.0,0,0.0,4.64,0,2165,0.0,Nacoes Shopping,NS
2025-10-26 00:00:00,NONE,0.0,0.0,0.0,0,0.0,0.0,0,1,0.0,Nacoes Shopping,NS
2025-10-26 00:00:00,MALE,0.0,1.8,0.0,0,0.0,0.83,0,462,0.0,Nacoes Shopping,NS
2025-10-26 00:00:00,FEMALE,0.0,2.21,0.0,0,0.0,0.8,0,362,0.0,Nacoes Shopping,NS
2025-10-27 00:00:00,MALE,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,Nacoes Shopping,NS
2025-10-30 00:00:00,NONE,0.0,2.6,0.0,0,0.0,0.13,0,50,0.0,Nacoes Shopping,NS
2025-10-30 00:00:00,MALE,0.02,3.21,0.0,0,17.93,17.93,1,5590,0.0,Nacoes Shopping,NS
2025-10-30 00:00:00,FEMALE,0.05,2.75,0.0,0,5.23,20.92,4,7615,0.0,Nacoes Shopping,NS
2025-10-31 00:00:00,NONE,0.0,3.92,0.0,0,0.0,0.31,0,79,0.0,Nacoes Shopping,NS
2025-10-31 00:00:00,MALE,0.05,3.16,0.0,0,6.73,33.64,5,10633,0.0,Nacoes Shopping,NS
2025-10-31 00:00:00,FEMALE,0.03,2.93,0.0,0,10.92,43.69,4,14906,0.0,Nacoes Shopping,NS
2025-11-01 00:00:00,NONE,0.0,2.3,0.0,0,0.0,0.14,0,61,0.0,Nacoes Shopping,NS
2025-11-01 00:00:00,MALE,0.03,2.7,0.0,0,7.97,31.89,4,11826,0.0,Nacoes Shopping,NS
2025-11-01 00:00:00,FEMALE,0.06,2.47,0.0,0,3.84,42.25,11,17096,0.0,Nacoes Shopping,NS
2025-11-02 00:00:00,NONE,0.0,1.81,0.0,0,0.0,0.13,0,72,0.0,Nacoes Shopping,NS
2025-11-02 00:00:00,MALE,0.09,2.73,0.0,0,2.87,31.59,11,11589,0.0,Nacoes Shopping,NS
2025-11-02 00:00:00,FEMALE,0.06,2.3,0.0,0,3.71,37.09,10,16100,0.0,Nacoes Shopping,NS
2025-11-03 00:00:00,NONE,0.0,3.02,0.0,0,0.0,0.19,0,63,0.0,Nacoes Shopping,NS
2025-11-03 00:00:00,MALE,0.04,2.75,0.0,0,7.79,31.14,4,11306,0.0,Nacoes Shopping,NS
2025-11-03 00:00:00,FEMALE,0.02,2.51,0.0,0,12.07,36.2,3,14402,0.0,Nacoes Shopping,NS
2025-11-04 00:00:00,NONE,0.0,2.86,0.0,0,0.0,0.28,0,98,0.0,Nacoes Shopping,NS
2025-11-04 00:00:00,MALE,0.07,2.7,0.0,0,3.96,31.7,8,11741,0.0,Nacoes Shopping,NS
2025-11-04 00:00:00,FEMALE,0.01,2.49,0.0,0,18.67,37.33,2,15018,0.0,Nacoes Shopping,NS
2025-11-05 00:00:00,NONE,0.0,2.39,0.0,0,0.0,0.17,0,71,0.0,Nacoes Shopping,NS
2025-11-05 00:00:00,MALE,0.09,2.72,0.0,0,3.14,28.24,9,10393,0.0,Nacoes Shopping,NS
2025-11-05 00:00:00,FEMALE,0.05,2.67,0.0,0,5.63,39.42,7,14771,0.0,Nacoes Shopping,NS
2025-11-06 00:00:00,NONE,0.0,2.46,0.0,0,0.0,0.14,0,57,0.0,Nacoes Shopping,NS
2025-11-06 00:00:00,MALE,0.04,3.1,0.0,0,7.46,29.85,4,9634,0.0,Nacoes Shopping,NS
2025-11-06 00:00:00,FEMALE,0.05,2.67,0.0,0,5.04,35.25,7,13224,0.0,Nacoes Shopping,NS
2025-11-07 00:00:00,NONE,0.0,1.0,0.0,0,0.0,0.05,0,50,0.0,Nacoes Shopping,NS
2025-11-07 00:00:00,MALE,0.05,3.15,0.0,0,6.29,25.15,4,7980,0.0,Nacoes Shopping,NS
2025-11-07 00:00:00,FEMALE,0.03,2.79,0.0,0,8.68,34.7,4,12447,0.0,Nacoes Shopping,NS
2025-11-08 00:00:00,NONE,0.0,1.88,0.0,0,0.0,0.06,0,32,0.0,Nacoes Shopping,NS
2025-11-08 00:00:00,MALE,0.17,2.7,0.0,0,1.57,17.25,11,6393,0.0,Nacoes Shopping,NS
2025-11-08 00:00:00,FEMALE,0.03,2.52,0.0,0,7.21,28.85,4,11460,0.0,Nacoes Shopping,NS
2025-11-09 00:00:00,NONE,0.0,4.0,0.0,0,0.0,0.14,0,35,0.0,Nacoes Shopping,NS
2025-11-09 00:00:00,MALE,0.04,2.7,0.0,0,6.91,13.82,2,5120,0.0,Nacoes Shopping,NS
2025-11-09 00:00:00,FEMALE,0.03,2.65,0.0,0,8.74,26.23,3,9916,0.0,Nacoes Shopping,NS
2025-11-10 00:00:00,NONE,0.0,1.84,0.0,0,0.0,0.09,0,49,0.0,Nacoes Shopping,NS
2025-11-10 00:00:00,MALE,0.02,2.99,0.0,0,15.77,15.77,1,5282,0.0,Nacoes Shopping,NS
2025-11-10 00:00:00,FEMALE,0.09,2.74,0.0,0,3.2,25.62,8,9349,0.0,Nacoes Shopping,NS
2025-11-11 00:00:00,NONE,5.75,4.6,0.0,0,0.08,0.4,5,87,0.0,Nacoes Shopping,NS
2025-11-11 00:00:00,MALE,4.19,4.28,0.0,0,0.1,38.98,382,9111,0.0,Nacoes Shopping,NS
2025-11-11 00:00:00,FEMALE,4.58,4.39,0.0,0,0.1,46.8,488,10664,0.0,Nacoes Shopping,NS
2025-11-12 00:00:00,NONE,1.56,3.44,0.0,0,0.22,0.22,1,64,0.0,Nacoes Shopping,NS
2025-11-12 00:00:00,MALE,4.39,3.95,0.0,0,0.09,37.69,419,9543,0.0,Nacoes Shopping,NS
2025-11-12 00:00:00,FEMALE,5.62,4.61,0.0,0,0.08,42.4,517,9194,0.0,Nacoes Shopping,NS
2025-11-13 00:00:00,NONE,16.67,8.57,0.0,0,0.05,0.72,14,84,0.0,Nacoes Shopping,NS
2025-11-13 00:00:00,MALE,6.01,4.44,0.0,0,0.07,40.91,553,9208,0.0,Nacoes Shopping,NS
2025-11-13 00:00:00,FEMALE,7.29,5.1,0.0,0,0.07,46.14,660,9052,0.0,Nacoes Shopping,NS
2025-11-14 00:00:00,NONE,2.63,3.55,0.0,0,0.14,0.27,2,76,0.0,Nacoes Shopping,NS
2025-11-14 00:00:00,MALE,6.5,4.89,0.0,0,0.08,40.53,539,8289,0.0,Nacoes Shopping,NS
2025-11-14 00:00:00,FEMALE,9.23,5.77,0.0,0,0.06,49.59,793,8592,0.0,Nacoes Shopping,NS
2025-11-15 00:00:00,NONE,6.19,4.33,0.0,0,0.07,0.42,6,97,0.0,Nacoes Shopping,NS
2025-11-15 00:00:00,MALE,4.4,4.6,0.0,0,0.1,39.14,374,8506,0.0,Nacoes Shopping,NS
2025-11-15 00:00:00,FEMALE,4.52,4.51,0.0,0,0.1,37.51,376,8318,0.0,Nacoes Shopping,NS
2025-11-16 00:00:00,NONE,3.23,12.1,0.0,0,0.38,0.75,2,62,0.0,Nacoes Shopping,NS
2025-11-16 00:00:00,MALE,6.25,4.44,0.0,0,0.07,37.9,533,8528,0.0,Nacoes Shopping,NS
2025-11-16 00:00:00,FEMALE,6.34,5.1,0.0,0,0.08,42.14,523,8255,0.0,Nacoes Shopping,NS
2025-11-17 00:00:00,NONE,3.23,2.69,0.0,0,0.08,0.25,3,93,0.0,Nacoes Shopping,NS
2025-11-17 00:00:00,MALE,5.44,4.43,0.0,0,0.08,34.86,428,7866,0.0,Nacoes Shopping,NS
2025-11-17 00:00:00,FEMALE,7.47,5.19,0.0,0,0.07,42.12,606,8112,0.0,Nacoes Shopping,NS
2025-11-18 00:00:00,NONE,9.26,6.85,0.0,0,0.07,0.37,5,54,0.0,Nacoes Shopping,NS
2025-11-18 00:00:00,MALE,3.73,4.96,0.0,0,0.13,37.3,280,7514,0.0,Nacoes Shopping,NS
2025-11-18 00:00:00,FEMALE,4.5,4.81,0.0,0,0.11,36.26,339,7532,0.0,Nacoes Shopping,NS
