shopping,shopping_sigla,campanha,dispositivo,data,impressoes,cliques,ctr,custo,conversoes,valor_conversoes
GERAL,GERAL,[APP INSTAL - NR],MOBILE,2026-05-31,40,20,0.5,1.11989,0.0,0.0
GERAL,GERAL,[PMAX - CAPIVALLEY - GS],MOBILE,2026-05-31,1118,164,0.14669051878354203,11.593475,88.0,0.0
GERAL,GERAL,[PMAX - ECOBAG - NR],MOBILE,2026-05-31,3491,90,0.025780578630764824,21.012503,112.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - CS],MOBILE,2026-05-31,17176,176,0.010246856078248719,100.081258,426.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - CS],MOBILE,2026-05-31,15674,59,0.0037641954829654204,36.369751,2.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - NK],MOBILE,2026-05-31,8756,34,0.0038830516217450892,17.860919,2.0,0.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - BS],MOBILE,2026-05-31,1879,606,0.3225119744544971,106.976668,166.269645,8.072761
GERAL,GERAL,[SEARCH - NAMORADOS 26 - NS],MOBILE,2026-05-31,649,67,0.10323574730354391,182.730654,30.227272,1.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - BS],MOBILE,2026-05-31,12001,592,0.049329222564786265,68.412233,44.5,1.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - BS],MOBILE,2026-05-31,11629,171,0.014704617765930003,113.220464,573.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - NR],MOBILE,2026-05-31,6871,96,0.013971765390772814,64.343729,208.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - NK],MOBILE,2026-05-31,7343,45,0.006128285441917472,60.813765,241.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - BS],MOBILE,2026-05-31,17139,59,0.003442441215940253,42.527808,2.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - NS],MOBILE,2026-05-31,2557,24,0.009385999217833398,21.99852,6.0,0.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - GS],MOBILE,2026-05-31,1466,104,0.07094133697135062,145.352189,76.396494,4.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - NR],MOBILE,2026-05-31,1283,107,0.08339828526890102,169.316053,100.050595,3.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - NK],MOBILE,2026-05-31,1048,97,0.09255725190839695,194.077041,58.0625,3.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - CS],MOBILE,2026-05-31,16609,460,0.027695827563369257,69.208363,45.514461,3.514461
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - GS],MOBILE,2026-05-31,12548,384,0.030602486452024225,69.564573,24.407407,2.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - GS],MOBILE,2026-05-31,6612,132,0.019963702359346643,108.954363,269.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - NS],MOBILE,2026-05-31,11150,104,0.009327354260089685,92.089368,349.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - GS],MOBILE,2026-05-31,13698,56,0.004088188056650606,35.8195,7.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - NR],MOBILE,2026-05-31,10205,52,0.005095541401273885,24.452339,1.0,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - NR],MOBILE,2026-05-31,22038,539,0.02445775478718577,76.1547,73.0,5.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - NK],MOBILE,2026-05-31,25218,647,0.02565627726227298,75.211692,89.097306,4.097306
GERAL,GERAL,[SEARCH - NAMORADOS 26 - CS],MOBILE,2026-05-31,1212,75,0.06188118811881188,141.718274,38.083334,4.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - NS],MOBILE,2026-05-31,20544,646,0.03144470404984424,76.419769,41.594813,3.594813
GERAL,GERAL,[SEARCH - AJFANS - BS],MOBILE,2026-06-01,2046,604,0.29521016617790813,75.940669,328.421426,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],MOBILE,2026-06-01,1188,403,0.3392255892255892,18.720064,271.574405,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],MOBILE,2026-06-01,3766,1180,0.3133297928836962,87.198787,502.472301,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],MOBILE,2026-06-01,2180,632,0.28990825688073396,47.65662,285.134613,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],MOBILE,2026-06-01,1156,237,0.2050173010380623,68.865273,178.448807,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],MOBILE,2026-06-01,2427,739,0.3044911413267408,13.923382,304.002978,0.0
GERAL,GERAL,[APP INSTAL - GS],MOBILE,2026-06-01,17,1,0.058823529411764705,0.094223,0.0,0.0
GERAL,GERAL,[APP INSTAL - NK],MOBILE,2026-06-01,110,8,0.07272727272727272,0.467874,0.0,0.0
GERAL,GERAL,[APP INSTAL - NS],MOBILE,2026-06-01,501,12,0.023952095808383235,1.485045,0.0,0.0
GERAL,GERAL,[APP INSTAL - CS],MOBILE,2026-06-01,5,1,0.2,0.006408,0.0,0.0
GERAL,GERAL,[APP INSTAL - UNIFICADA],MOBILE,2026-06-01,160,8,0.05,0.313891,0.0,0.0
GERAL,GERAL,[APP INSTAL - NR],MOBILE,2026-06-01,54,4,0.07407407407407407,0.151483,0.0,0.0
GERAL,GERAL,[PMAX - CAPIVALLEY - GS],MOBILE,2026-06-01,1384,172,0.12427745664739884,13.048031,73.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - CS],MOBILE,2026-06-01,21742,84,0.0038634900193174502,133.588718,440.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - CS],MOBILE,2026-06-01,15332,55,0.0035872684581267937,31.101,6.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - NK],MOBILE,2026-06-01,7517,11,0.0014633497405880005,13.733095,3.0,0.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - BS],MOBILE,2026-06-01,1075,353,0.3283720930232558,52.114312,88.392126,5.210575
GERAL,GERAL,[SEARCH - NAMORADOS 26 - NS],MOBILE,2026-06-01,754,80,0.10610079575596817,128.475289,36.294371,3.999999377
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - BS],MOBILE,2026-06-01,13062,617,0.04723625784719032,68.561039,63.791523,0.791523
GERAL,GERAL,[PMAX - NAMORADOS 26 - BS],MOBILE,2026-06-01,13318,93,0.006983030485057816,132.636314,604.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - NR],MOBILE,2026-06-01,14926,47,0.0031488677475546025,84.617236,310.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - NK],MOBILE,2026-06-01,14678,48,0.0032702002997683608,115.600792,437.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - BS],MOBILE,2026-06-01,12652,46,0.003635788808093582,32.58161,0.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - NS],MOBILE,2026-06-01,1642,11,0.006699147381242387,12.914152,9.0,0.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - GS],MOBILE,2026-06-01,1073,57,0.05312208760484623,98.427295,38.430402,0.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - NR],MOBILE,2026-06-01,567,46,0.08112874779541446,80.348679,34.074405,1.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - NK],MOBILE,2026-06-01,845,63,0.07455621301775148,122.665778,34.020834,2.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - CS],MOBILE,2026-06-01,15205,379,0.02492601118053272,69.491969,32.504931,2.004931
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - GS],MOBILE,2026-06-01,6772,158,0.023331364441819255,73.622661,14.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - GS],MOBILE,2026-06-01,9935,71,0.007146451937594363,116.13471,323.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - NS],MOBILE,2026-06-01,14592,43,0.0029468201754385965,59.983102,330.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - GS],MOBILE,2026-06-01,14070,40,0.0028429282160625444,30.857874,2.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - NR],MOBILE,2026-06-01,8935,30,0.003357582540570789,21.149147,6.0,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - NR],MOBILE,2026-06-01,12949,478,0.03691404741678894,77.451682,57.668407,2.168407
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - NK],MOBILE,2026-06-01,15314,579,0.037808541204126946,76.253228,79.666667,4.666667
GERAL,GERAL,[SEARCH - NAMORADOS 26 - CS],MOBILE,2026-06-01,1028,63,0.061284046692607,136.234678,38.0,2.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - NS],MOBILE,2026-06-01,14715,509,0.034590553856608905,76.100635,54.881244,2.881244
GERAL,GERAL,[SEARCH - AJFANS - BS],MOBILE,2026-06-02,1470,432,0.2938775510204082,63.613511,246.211904,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],MOBILE,2026-06-02,801,281,0.35081148564294634,12.696048,175.604165,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],MOBILE,2026-06-02,2399,750,0.3126302626094206,59.781597,325.37991,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],MOBILE,2026-06-02,1784,529,0.29652466367713004,32.674785,238.458328,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],MOBILE,2026-06-02,1296,248,0.19135802469135801,71.625455,207.812499,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],MOBILE,2026-06-02,1629,464,0.28483732351135665,9.205991,221.270832,0.0
GERAL,GERAL,[APP INSTAL - GS],MOBILE,2026-06-02,6,1,0.16666666666666666,0.075622,0.0,0.0
GERAL,GERAL,[APP INSTAL - NK],MOBILE,2026-06-02,39,2,0.05128205128205128,0.061375,0.0,0.0
GERAL,GERAL,[APP INSTAL - NS],MOBILE,2026-06-02,155,8,0.05161290322580645,0.931495,0.0,0.0
GERAL,GERAL,[APP INSTAL - CS],MOBILE,2026-06-02,2,1,0.5,0.052492,0.0,0.0
GERAL,GERAL,[APP INSTAL - UNIFICADA],MOBILE,2026-06-02,43,2,0.046511627906976744,0.12043,0.0,0.0
GERAL,GERAL,[APP INSTAL - NR],MOBILE,2026-06-02,12,0,0.0,0.012148,0.0,0.0
GERAL,GERAL,[PMAX - CAPIVALLEY - GS],MOBILE,2026-06-02,831,127,0.15282791817087846,7.648282,71.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - CS],MOBILE,2026-06-02,19141,96,0.005015411942949689,133.934782,595.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - CS],MOBILE,2026-06-02,12543,40,0.003189029737702304,24.232071,5.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - NK],MOBILE,2026-06-02,4273,9,0.0021062485373274046,7.537768,1.0,0.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - BS],MOBILE,2026-06-02,1224,311,0.2540849673202614,172.201737,108.583333,7.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - NS],MOBILE,2026-06-02,466,59,0.12660944206008584,45.970719,19.0,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - BS],MOBILE,2026-06-02,8519,394,0.04624955980748914,46.139219,45.0,2.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - BS],MOBILE,2026-06-02,10978,67,0.0061031153215521956,118.341912,596.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - NR],MOBILE,2026-06-02,8072,48,0.005946481665014866,79.000596,321.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - NK],MOBILE,2026-06-02,7972,30,0.003763171098845961,86.928148,362.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - BS],MOBILE,2026-06-02,12630,35,0.0027711797307996833,28.650881,6.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - NS],MOBILE,2026-06-02,1617,11,0.006802721088435374,14.407637,10.0,0.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - GS],MOBILE,2026-06-02,1054,52,0.04933586337760911,89.837296,29.833333,1.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - NR],MOBILE,2026-06-02,892,67,0.07511210762331838,150.752433,48.887653,2.55432
GERAL,GERAL,[SEARCH - NAMORADOS 26 - NK],MOBILE,2026-06-02,342,28,0.08187134502923976,56.520599,19.166666,1.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - CS],MOBILE,2026-06-02,6913,210,0.030377549544336756,69.103953,28.0,3.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - GS],MOBILE,2026-06-02,7550,191,0.025298013245033113,69.465617,16.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - GS],MOBILE,2026-06-02,6566,52,0.007919585744745659,117.9116,277.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - NS],MOBILE,2026-06-02,7525,37,0.004916943521594684,61.645174,340.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - GS],MOBILE,2026-06-02,9833,41,0.004169632868910811,20.655576,10.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - NR],MOBILE,2026-06-02,5962,22,0.0036900369003690036,15.749367,3.0,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - NR],MOBILE,2026-06-02,9150,338,0.03693989071038251,50.621008,52.13301,1.13301
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - NK],MOBILE,2026-06-02,8233,328,0.03983966962225191,45.931677,48.5,0.5
GERAL,GERAL,[SEARCH - NAMORADOS 26 - CS],MOBILE,2026-06-02,877,49,0.055872291904218926,188.381376,26.0,3.999997052
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - NS],MOBILE,2026-06-02,8546,299,0.03498712848116078,52.332961,34.833334,2.833334
GERAL,GERAL,[SEARCH - AJFANS - BS],MOBILE,2026-06-03,10,3,0.3,0.209251,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],MOBILE,2026-06-03,4,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],MOBILE,2026-06-03,7,2,0.2857142857142857,0.017628,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],MOBILE,2026-06-03,6,3,0.5,0.081868,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],MOBILE,2026-06-03,5,1,0.2,0.213008,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],MOBILE,2026-06-03,11,3,0.2727272727272727,0.036173,1.0,0.0
GERAL,GERAL,[PMAX - CAPIVALLEY - GS],MOBILE,2026-06-03,5,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - CS],MOBILE,2026-06-03,13,1,0.07692307692307693,0.021489,0.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - CS],MOBILE,2026-06-03,45,0,0.0,0.113237,0.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - NK],MOBILE,2026-06-03,9,0,0.0,0.029836,0.0,0.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - BS],MOBILE,2026-06-03,5,2,0.4,0.133434,0.5,0.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - NS],MOBILE,2026-06-03,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - BS],MOBILE,2026-06-03,2,0,0.0,0.006646,0.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - BS],MOBILE,2026-06-03,12,0,0.0,0.00015,0.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - NR],MOBILE,2026-06-03,5,0,0.0,0.017711,0.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - NK],MOBILE,2026-06-03,7,0,0.0,0.010279,0.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - BS],MOBILE,2026-06-03,22,2,0.09090909090909091,0.072375,0.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - NS],MOBILE,2026-06-03,7,0,0.0,0.133096,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - CS],MOBILE,2026-06-03,16,1,0.0625,0.043414,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - GS],MOBILE,2026-06-03,2,0,0.0,0.005167,0.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - GS],MOBILE,2026-06-03,5,0,0.0,0.00012,0.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - GS],MOBILE,2026-06-03,53,0,0.0,0.145776,0.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - NR],MOBILE,2026-06-03,17,0,0.0,0.057158,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - NR],MOBILE,2026-06-03,7,0,0.0,0.028872,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - NK],MOBILE,2026-06-03,3,0,0.0,0.00193,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - NS],MOBILE,2026-06-03,2,0,0.0,0.001082,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],MOBILE,2026-06-04,17,7,0.4117647058823529,0.405347,5.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],MOBILE,2026-06-04,18,5,0.2777777777777778,0.088191,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],MOBILE,2026-06-04,25,9,0.36,0.330208,4.5,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],MOBILE,2026-06-04,35,11,0.3142857142857143,0.651184,7.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],MOBILE,2026-06-04,22,4,0.18181818181818182,0.557129,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],MOBILE,2026-06-04,51,21,0.4117647058823529,0.286846,7.333333,0.0
GERAL,GERAL,[PMAX - CAPIVALLEY - GS],MOBILE,2026-06-04,11,2,0.18181818181818182,0.030244,1.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - CS],MOBILE,2026-06-04,31,0,0.0,0.039686,0.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - CS],MOBILE,2026-06-04,103,0,0.0,0.261862,0.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - NK],MOBILE,2026-06-04,19,0,0.0,0.046332,0.0,0.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - BS],MOBILE,2026-06-04,7,1,0.14285714285714285,0.01,0.0,0.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - NS],MOBILE,2026-06-04,3,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - BS],MOBILE,2026-06-04,25,0,0.0,0.178314,0.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - BS],MOBILE,2026-06-04,18,1,0.05555555555555555,0.748389,1.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - NR],MOBILE,2026-06-04,20,0,0.0,0.059812,0.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - NK],MOBILE,2026-06-04,13,0,0.0,0.023642,0.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - BS],MOBILE,2026-06-04,33,0,0.0,0.117242,0.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - NS],MOBILE,2026-06-04,7,1,0.14285714285714285,0.164717,0.0,0.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - GS],MOBILE,2026-06-04,4,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - NR],MOBILE,2026-06-04,5,2,0.4,3.46381,1.0,0.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - NK],MOBILE,2026-06-04,5,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - CS],MOBILE,2026-06-04,124,2,0.016129032258064516,3.69065,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - GS],MOBILE,2026-06-04,45,1,0.022222222222222223,0.993515,0.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - GS],MOBILE,2026-06-04,8,0,0.0,0.015283,0.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - NS],MOBILE,2026-06-04,11,0,0.0,0.013015,0.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - GS],MOBILE,2026-06-04,94,0,0.0,0.241856,0.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - NR],MOBILE,2026-06-04,47,0,0.0,0.160435,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - NR],MOBILE,2026-06-04,100,1,0.01,0.907057,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - NK],MOBILE,2026-06-04,6,0,0.0,0.077307,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - NS],MOBILE,2026-06-04,132,5,0.03787878787878788,0.833641,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],MOBILE,2026-06-05,20,2,0.1,0.25621,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],MOBILE,2026-06-05,10,3,0.3,0.095159,1.5,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],MOBILE,2026-06-05,29,11,0.3793103448275862,0.401125,7.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],MOBILE,2026-06-05,17,5,0.29411764705882354,0.129257,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],MOBILE,2026-06-05,10,3,0.3,0.238724,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],MOBILE,2026-06-05,25,11,0.44,0.232088,3.25,0.0
GERAL,GERAL,[APP INSTAL - GS],MOBILE,2026-06-05,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[APP INSTAL - NK],MOBILE,2026-06-05,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[PMAX - CAPIVALLEY - GS],MOBILE,2026-06-05,6,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - CS],MOBILE,2026-06-05,22,0,0.0,0.010161,1.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - CS],MOBILE,2026-06-05,74,0,0.0,0.182168,0.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - NK],MOBILE,2026-06-05,19,0,0.0,0.065329,0.0,0.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - BS],MOBILE,2026-06-05,8,1,0.125,0.007628,0.0,0.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - NS],MOBILE,2026-06-05,2,2,1.0,0.02,1.0,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - BS],MOBILE,2026-06-05,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - BS],MOBILE,2026-06-05,11,0,0.0,0.007218,0.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - NR],MOBILE,2026-06-05,7,0,0.0,0.002002,0.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - NK],MOBILE,2026-06-05,15,0,0.0,0.003893,1.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - BS],MOBILE,2026-06-05,152,2,0.013157894736842105,0.831415,0.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - NS],MOBILE,2026-06-05,4,0,0.0,0.041943,0.0,0.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - NR],MOBILE,2026-06-05,3,1,0.3333333333333333,0.59,0.0,0.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - NK],MOBILE,2026-06-05,1,1,1.0,0.01,1.0,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - CS],MOBILE,2026-06-05,68,2,0.029411764705882353,0.966321,1.0,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - GS],MOBILE,2026-06-05,4,0,0.0,0.074293,0.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - GS],MOBILE,2026-06-05,10,1,0.1,0.907363,0.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - NS],MOBILE,2026-06-05,3,0,0.0,2e-06,0.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - GS],MOBILE,2026-06-05,84,0,0.0,0.252483,0.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - NR],MOBILE,2026-06-05,26,0,0.0,0.090616,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - NR],MOBILE,2026-06-05,30,1,0.03333333333333333,0.960788,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - NK],MOBILE,2026-06-05,2,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - NS],MOBILE,2026-06-05,46,1,0.021739130434782608,1.94243,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],MOBILE,2026-06-06,4579,1252,0.27342214457305086,238.766238,886.990316,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],MOBILE,2026-06-06,2634,846,0.3211845102505695,51.122359,494.560547,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],MOBILE,2026-06-06,8499,2641,0.3107424402870926,218.135113,1062.820311,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],MOBILE,2026-06-06,5328,1559,0.2926051051051051,119.918819,718.191244,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],MOBILE,2026-06-06,2646,606,0.2290249433106576,148.154437,425.697133,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],MOBILE,2026-06-06,5622,2030,0.36108146567057986,42.431935,839.630759,1.0
GERAL,GERAL,[APP INSTAL - GS],MOBILE,2026-06-06,9,2,0.2222222222222222,0.136095,0.0,0.0
GERAL,GERAL,[APP INSTAL - NK],MOBILE,2026-06-06,67,5,0.07462686567164178,0.259811,0.0,0.0
GERAL,GERAL,[APP INSTAL - NS],MOBILE,2026-06-06,353,7,0.019830028328611898,0.527198,0.0,0.0
GERAL,GERAL,[APP INSTAL - CS],MOBILE,2026-06-06,3,0,0.0,0.0,0.0,0.0
GERAL,GERAL,[APP INSTAL - UNIFICADA],MOBILE,2026-06-06,102,3,0.029411764705882353,0.311987,0.0,0.0
GERAL,GERAL,[APP INSTAL - NR],MOBILE,2026-06-06,34,2,0.058823529411764705,0.09044,0.0,0.0
GERAL,GERAL,[PMAX - CAPIVALLEY - GS],MOBILE,2026-06-06,1595,174,0.10909090909090909,16.98938,108.0,0.0
GERAL,GERAL,[PMAX - NAMORADOS 26 - CS],MOBILE,2026-06-06,13599,81,0.005956320317670417,163.915522,526.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - CS],MOBILE,2026-06-06,32204,91,0.002825735933424419,67.792268,3.0,0.0
GERAL,GERAL,[ALC - NAMORADOS 26 - NK],MOBILE,2026-06-06,9661,27,0.0027947417451609563,19.234854,1.0,0.0
GERAL,GERAL,[SEARCH - NAMORADOS 26 - BS],MOBILE,2026-06-06,1141,416,0.36459246275197194,21.224996,135.617894,4.008325502
GERAL,GERAL,[SEARCH - NAMORADOS 26 - NS],MOBILE,2026-06-06,582,159,0.27319587628865977,36.033896,63.060543,6.999997113
GERAL,GERAL,[DEMAND GEN - NAMORADOS 26 - BS],MOBILE,2026-06-06,2218,53,0.023895401262398558,148.034056,6.0,0.0
