date,landingPage,sessionSource,sessionMedium,sessions,totalUsers,bounceRate,averageSessionDuration,conversions,totalRevenue
20250609,/pt-br/norte-shopping/ajfans,neumarktshopping.com.br,referral,1.0,1.0,0.0,212.841366,0.0,0.0
20250609,/pt-br/oportunidades-de-negocio,(direct),(none),1.0,1.0,0.0,402.117454,1.0,0.0
20250609,/pt-br/oportunidades-de-negocio,blumenaunorteshopping.com.br,referral,1.0,1.0,0.0,1271.500538,0.0,0.0
20250609,/pt-br/oportunidades-de-negocio,continenteshopping.com.br,referral,1.0,1.0,1.0,0.0,0.0,0.0
20250609,/pt-br/oportunidades-de-negocio,google,organic,1.0,1.0,0.0,911.255747,0.0,0.0
20250609,/pt-br/story/recompra-participacao-da-westfield-inicio-da-expansao-do-balneario-shopping,google,organic,1.0,1.0,0.0,26.340791,0.0,0.0
20250609,/pt-br/vendas-dos-shoppings-almeida-junior-tem-forte-crescimento-sobre-periodo-pre-pandemia,google,organic,1.0,1.0,0.0,19.446344,0.0,0.0
20250610,(not set),continenteshopping.com.br,referral,1.0,1.0,1.0,0.0,0.0,0.0
20250610,(not set),google,cpc,1.0,1.0,1.0,0.0,0.0,0.0
20250610,(not set),neumarktshopping.com.br,referral,1.0,1.0,1.0,0.0,0.0,0.0
20250610,(not set),onelink.to,referral,1.0,1.0,1.0,0.0,0.0,0.0
20250610,(not set),user-content.s12.sfmc-content.com,referral,1.0,1.0,1.0,0.0,0.0,0.0
20250610,/404,google,cpc,1.0,1.0,0.0,12.499873,0.0,0.0
20250610,/en/malls,(direct),(none),1.0,1.0,0.0,127.980218,0.0,0.0
20250610,/pt-br,app.feedz.com.br,referral,1.0,1.0,1.0,3.067065,0.0,0.0
20250610,/pt-br,bing,organic,1.0,1.0,1.0,0.0,0.0,0.0
20250610,/pt-br,chatgpt.com,referral,1.0,1.0,0.0,329.97571,0.0,0.0
20250610,/pt-br,gartenshopping.com.br,referral,1.0,1.0,0.0,46.32864,0.0,0.0
20250610,/pt-br,google,cpc,1.0,1.0,1.0,7.122533,0.0,0.0
20250610,/pt-br,hs-wif-cw7-9ma-gdd.wifeed.com.br,referral,1.0,1.0,0.0,19.186969,0.0,0.0
20250610,/pt-br,user-content.s12.sfmc-content.com,referral,1.0,1.0,1.0,4.792273,0.0,0.0
20250610,/pt-br/ajplace-o-primeiro-marketplace-corporativo-de-shopping-centers-no-brasil,google,organic,1.0,1.0,0.0,45.109192,0.0,0.0
20250610,/pt-br/almeida-junior-lanca-promocao-premios-pra-valer-com-mais-de-r-2-milhoes-em-premio,google,cpc,1.0,1.0,0.0,89.053996,0.0,0.0
20250610,/pt-br/app-ajfans,facebook.com,referral,1.0,1.0,1.0,0.0,0.0,0.0
20250610,/pt-br/app-ajfans,google,cpc,1.0,1.0,0.0,1668.898515,0.0,0.0
20250610,/pt-br/app-ajfans,l.instagram.com,referral,1.0,1.0,1.0,0.0,0.0,0.0
20250610,/pt-br/app-ajfans-cadastrado-existe,bing,organic,1.0,1.0,0.0,954.803047,0.0,0.0
20250610,/pt-br/balneario-shopping/ajfans,google,organic,1.0,1.0,0.0,67.314376,0.0,0.0
20250610,/pt-br/contato,google,organic,1.0,1.0,1.0,7.938544,0.0,0.0
20250610,/pt-br/franquias/balneario-shopping,(direct),(none),1.0,1.0,0.0,690.66,2.0,0.0
20250610,/pt-br/franquias/balneario-shopping/zeedog,google,organic,1.0,1.0,0.0,7.222239,0.0,0.0
20250610,/pt-br/franquias/continente-shopping,(direct),(none),1.0,1.0,0.0,38.210654,0.0,0.0
20250610,/pt-br/franquias/continente-shopping,(not set),(not set),1.0,1.0,1.0,6.956464,0.0,0.0
20250610,/pt-br/franquias/continente-shopping,google,organic,1.0,1.0,0.0,11.266804,0.0,0.0
20250610,/pt-br/franquias/garten-shopping,(direct),(none),1.0,1.0,0.0,41.34074,0.0,0.0
20250610,/pt-br/franquias/garten-shopping/popeyes,google,organic,1.0,1.0,0.0,660.024741,0.0,0.0
20250610,/pt-br/franquias/nacoes-shopping,(direct),(none),1.0,1.0,0.0,51.487845,0.0,0.0
20250610,/pt-br/franquias/nacoes-shopping,google,organic,1.0,1.0,0.0,1867.449877,0.0,0.0
20250610,/pt-br/franquias/neumarkt-shopping,google,organic,1.0,1.0,0.0,36.339734,0.0,0.0
20250610,/pt-br/franquias/neumarkt-shopping/lacoste,google,organic,1.0,1.0,0.0,35.215631,0.0,0.0
20250610,/pt-br/franquias/neumarkt-shopping/qdb,google,organic,1.0,1.0,1.0,5.977656,0.0,0.0
20250610,/pt-br/franquias/norte-shopping-nova,help.incuca.net,referral,1.0,1.0,0.0,142.274222,0.0,0.0
20250610,/pt-br/garten-e-nacoes-recebem-unidades-da-policia-federal,google,organic,1.0,1.0,0.0,205.959789,0.0,0.0
20250610,/pt-br/garten-shopping/ajfans,(direct),(none),1.0,1.0,0.0,50.027477,0.0,0.0
20250610,/pt-br/garten-shopping/ajfans,google,organic,1.0,1.0,0.0,234.240127,1.0,0.0
20250610,/pt-br/moda-masculina-para-o-alto-verao,google,organic,1.0,1.0,1.0,0.870586,0.0,0.0
20250610,/pt-br/neumarkt-shopping/ajfans,(direct),(none),1.0,1.0,1.0,0.0,0.0,0.0
20250610,/pt-br/norte-shopping/ajfans,nacoesshopping.com.br,referral,1.0,1.0,0.0,264.746984,0.0,0.0
20250610,/pt-br/nossos-shoppings,google,cpc,1.0,1.0,0.0,23.150877,0.0,0.0
20250610,/pt-br/oportunidades-de-negocio,google,cpc,1.0,1.0,1.0,0.0,0.0,0.0
20250610,/pt-br/politicas-de-privacidade,google,organic,1.0,1.0,0.0,50.963257,0.0,0.0
20250610,/pt-br/seletiva-way-model-sc,google,organic,1.0,1.0,0.0,129.554018,0.0,0.0
20250610,/pt-br/shoppings-almeida-junior-sorteiam-seis-carros-eletricos-e-sessenta-pacotes-de-hospedagem-aos-de-finais-de-semana-em-urubici-na-serra-catarinense-para-celebrar-o-dia-das-maes,qrcodeoff,listalojas,1.0,1.0,1.0,0.0,0.0,0.0
20250610,/pt-br/story/inauguracao-do-garten-shopping-em-joinville-sc,google,cpc,1.0,1.0,1.0,0.0,0.0,0.0
20250610,/pt-br/story/inauguracao-do-garten-shopping-em-joinville-sc,google,organic,1.0,1.0,0.0,26.967322,0.0,0.0
20250610,/pt-br/story/recompra-participacao-da-westfield-inicio-da-expansao-do-balneario-shopping,google,organic,1.0,1.0,0.0,15.700132,0.0,0.0
20250611,(not set),balneariocamboriushopping.com.br,referral,1.0,1.0,1.0,0.0,0.0,0.0
20250611,(not set),continenteshopping.com.br,referral,1.0,1.0,1.0,0.0,0.0,0.0
20250611,(not set),neumarktshopping.com.br,referral,1.0,1.0,1.0,0.0,0.0,0.0
20250611,/en,continenteshopping.com.br,referral,1.0,1.0,0.0,978.77086,2.0,0.0
20250611,/pt-br,(not set),(not set),1.0,1.0,1.0,0.0,0.0,0.0
20250611,/pt-br,excel.officeapps.live.com,referral,1.0,1.0,1.0,0.0,0.0,0.0
20250611,/pt-br,facebook.com,referral,1.0,1.0,0.0,13.983739,0.0,0.0
20250611,/pt-br,hs-wif-ztr-yrw-7sl.wifeed.com.br,referral,1.0,1.0,1.0,0.0,0.0,0.0
20250611,/pt-br/6-dicas-de-presentes-para-o-dia-dos-pais-nos-shoppings-almeida-junior,google,organic,1.0,1.0,0.0,10.639475,0.0,0.0
20250611,/pt-br/almeida-junior-e-finalista-do-premio-abrasce-2025-com-quatro-cases,google,organic,1.0,1.0,0.0,346.451649,0.0,0.0
20250611,/pt-br/app-ajfans,ajfans.page.link,referral,1.0,1.0,0.0,26.07104,0.0,0.0
20250611,/pt-br/app-ajfans,br.search.yahoo.com,referral,1.0,1.0,0.0,1286.230808,0.0,0.0
20250611,/pt-br/app-ajfans,onelink.to,referral,1.0,1.0,1.0,1.917089,0.0,0.0
20250611,/pt-br/app-ajfans,user-content.s12.sfmc-content.com,referral,1.0,1.0,1.0,3.071177,0.0,0.0
20250611,/pt-br/balneario-shopping-concentra-as-principais-marcas-globais-em-santa-catarina-e-anuncia-novas-lojas,google,organic,1.0,1.0,0.0,21.235527,0.0,0.0
20250611,/pt-br/balneario-shopping-recebe-encontro-do-lide-santa-catarina,google,organic,1.0,1.0,0.0,48.713077,0.0,0.0
20250611,/pt-br/confira-os-ganhadores-da-promocao-dia-das-maes-dos-shoppings-almeida-junior,google,organic,1.0,1.0,0.0,59.256942,0.0,0.0
20250611,/pt-br/confira-os-ganhadores-da-promocao-dia-dos-namorados-dos-shoppings-almeida-junior-2,google,organic,1.0,1.0,0.0,235.9954,0.0,0.0
20250611,/pt-br/dia-das-maes-e-namorados-concorra-a-um-volvo-ex30-plus-eletrico-com-os-shoppings-almeida-junior,(direct),(none),1.0,1.0,0.0,20.915256,0.0,0.0
20250611,/pt-br/dia-das-maes-e-namorados-concorra-a-um-volvo-ex30-plus-eletrico-com-os-shoppings-almeida-junior,facebook.com,referral,1.0,1.0,1.0,5.021292,0.0,0.0
20250611,/pt-br/dia-das-maes-e-namorados-concorra-a-um-volvo-ex30-plus-eletrico-com-os-shoppings-almeida-junior,linktr.ee,referral,1.0,1.0,0.0,122.636978,0.0,0.0
20250611,/pt-br/dia-dos-namorados-almeida-junior,google,organic,1.0,1.0,0.0,37.006856,0.0,0.0
20250611,/pt-br/esg,(direct),(none),1.0,1.0,0.0,837.441841,0.0,0.0
20250611,/pt-br/franquias/balneario-shopping/cia-maritima,google,organic,1.0,1.0,0.0,9.278371,0.0,0.0
20250611,/pt-br/franquias/balneario-shopping/santa-lolla,google,organic,1.0,1.0,0.0,27.873382,0.0,0.0
20250611,/pt-br/franquias/continente-shopping,Google,cpc,1.0,1.0,0.0,14.258482,0.0,0.0
20250611,/pt-br/franquias/garten-shopping,(data not available),(data not available),1.0,1.0,0.0,169.560373,0.0,0.0
20250611,/pt-br/franquias/garten-shopping/lancaperfume,google,organic,1.0,1.0,0.0,12.534756,0.0,0.0
20250611,/pt-br/franquias/nacoes-shopping,(direct),(none),1.0,1.0,0.0,45.017854,0.0,0.0
20250611,/pt-br/franquias/nacoes-shopping,google,organic,1.0,1.0,0.0,16.603505,0.0,0.0
20250611,/pt-br/franquias/neumarkt-shopping,(data not available),(data not available),1.0,1.0,0.0,21.368473,0.0,0.0
20250611,/pt-br/franquias/neumarkt-shopping,google,organic,1.0,1.0,0.0,31.480767,0.0,0.0
20250611,/pt-br/franquias/norte-shopping,(data not available),(data not available),1.0,1.0,1.0,1.367234,0.0,0.0
20250611,/pt-br/franquias/norte-shopping,linkedin.com,referral,1.0,1.0,1.0,0.0,0.0,0.0
20250611,/pt-br/franquias/norte-shopping,site,referral,1.0,1.0,0.0,79.924954,0.0,0.0
20250611,/pt-br/garten-shopping/ajfans,facebook.com,referral,1.0,1.0,1.0,9.506794,0.0,0.0
20250611,/pt-br/garten-shopping/ajfans,fb,paid,1.0,1.0,1.0,0.0,0.0,0.0
20250611,/pt-br/grupo-almeida-junior-lanca-o-primeiro-fundo-de-investimento-imobiliario-de-uma-rede-de-shopping-centers-do-brasil,bing,organic,1.0,1.0,0.0,334.170078,0.0,0.0
20250611,/pt-br/nacoes-shopping-completa-5-anos-e-celebra-conquistas-para-criciuma-e-regiao,google,organic,1.0,1.0,0.0,18.830378,0.0,0.0
20250611,/pt-br/nacoes-shopping/ajfans,nacoesshopping.com.br,referral,1.0,1.0,0.0,17.737831,0.0,0.0
20250611,/pt-br/norte-shopping/ajfans,bing,organic,1.0,1.0,1.0,7.78286,0.0,0.0
20250611,/pt-br/nossa-historia,(direct),(none),1.0,1.0,0.0,448.15599,0.0,0.0
20250611,/pt-br/nossos-shoppings,chatgpt.com,referral,1.0,1.0,0.0,184.07474,0.0,0.0
20250611,/pt-br/nossos-shoppings,continenteshopping.com.br,referral,1.0,1.0,0.0,421.326777,0.0,0.0
20250611,/pt-br/nossos-shoppings,nacoesshopping.com.br,referral,1.0,1.0,1.0,0.0,0.0,0.0
20250611,/pt-br/o-irreplicavel-the-spot-one-em-balneario-camboriu,google,organic,1.0,1.0,0.0,683.08625,0.0,0.0
20250611,/pt-br/paris-6-chega-a-santa-catarina-com-espaco-cafe-no-balneario-shopping,google,organic,1.0,1.0,1.0,3.741088,0.0,0.0
20250611,/pt-br/premiacoes,(not set),(not set),1.0,1.0,1.0,579.398222,0.0,0.0
20250611,/pt-br/responsabilidade-corporativa,(direct),(none),1.0,1.0,0.0,77.296,0.0,0.0
20250611,/pt-br/shoppings-almeida-junior-sorteiam-60-kits-da-samsung-para-celebrar-o-dia-dos-pais,(direct),(none),1.0,1.0,1.0,5.005547,0.0,0.0
20250611,/pt-br/story/inauguracao-do-nacoes-shopping,google,organic,1.0,1.0,0.0,38.161324,0.0,0.0
20250611,/pt-br/story/neumarkt-shopping-e-inaugurado-em-blumenau-sc,google,organic,1.0,1.0,0.0,18.702008,0.0,0.0
20250612,/404,user-content.s12.sfmc-content.com,referral,1.0,1.0,0.0,12.690336,0.0,0.0
20250612,/en/ajfans-clients,google,organic,1.0,1.0,1.0,0.0,0.0,0.0
20250612,/pt-br,blumenaunorteshopping.com.br,referral,1.0,1.0,1.0,3.851308,0.0,0.0
20250612,/pt-br,gartenshopping.com.br,referral,1.0,1.0,0.0,13.080902,0.0,0.0
20250612,/pt-br,hs-wif-3l1-02f-46g.wifeed.com.br,referral,1.0,1.0,1.0,0.0,0.0,0.0
20250612,/pt-br/app-ajfans,ajfans.page.link,referral,1.0,1.0,1.0,9.909265,0.0,0.0
20250612,/pt-br/app-ajfans,bing,organic,1.0,1.0,1.0,1.006893,0.0,0.0
20250612,/pt-br/app-ajfans,facebook.com,referral,1.0,1.0,1.0,0.0,0.0,0.0
20250612,/pt-br/app-ajfans,google,cpc,1.0,1.0,0.0,507.515216,0.0,0.0
20250612,/pt-br/app-ajfans,l.instagram.com,referral,1.0,1.0,0.0,16.204869,0.0,0.0
20250612,/pt-br/app-ajfans-cadastrado,(direct),(none),1.0,1.0,0.0,18.783432,0.0,0.0
20250612,/pt-br/app-ajfans-cadastrado,google,organic,1.0,1.0,0.0,1169.268709,0.0,0.0
20250612,/pt-br/balneario-shopping/ajfans,blumenaunorteshopping.com.br,referral,1.0,1.0,0.0,144.635928,1.0,0.0
20250612,/pt-br/balneario-shopping/ajfans,google,organic,1.0,1.0,0.0,58.311101,0.0,0.0
20250612,/pt-br/confira-os-ganhadores-da-promocao-dia-das-maes-dos-shoppings-almeida-junior,google,organic,1.0,1.0,1.0,7.884491,0.0,0.0
20250612,/pt-br/contato,(direct),(none),1.0,1.0,1.0,4.973289,0.0,0.0
20250612,/pt-br/contato,br.search.yahoo.com,referral,1.0,1.0,0.0,16.522051,0.0,0.0
20250612,/pt-br/continente-shopping-recebe-novo-modelo-de-loja-da-centauro,google,organic,1.0,1.0,1.0,4.016668,0.0,0.0
20250612,/pt-br/dia-dos-namorados-almeida-junior,google,organic,1.0,1.0,1.0,0.003565,0.0,0.0
20250612,/pt-br/franquias/balneario-shopping/biomundo-2,google,organic,1.0,1.0,0.0,19.330003,0.0,0.0
20250612,/pt-br/franquias/balneario-shopping/pampili,google,organic,1.0,1.0,0.0,2.91666,0.0,0.0
20250612,/pt-br/franquias/balneario-shopping/santa-lolla,google,organic,1.0,1.0,0.0,19.407535,0.0,0.0
20250612,/pt-br/franquias/continente-shopping,(data not available),(data not available),1.0,1.0,0.0,9.164068,0.0,0.0
20250612,/pt-br/franquias/garten-shopping/dudalina,google,organic,1.0,1.0,0.0,16.385539,0.0,0.0
20250612,/pt-br/franquias/garten-shopping/popeyes,google,organic,1.0,1.0,1.0,1.592264,0.0,0.0
20250612,/pt-br/franquias/nacoes-shopping/valisere-2,google,organic,1.0,1.0,0.0,7.26441,0.0,0.0
20250612,/pt-br/franquias/neumarkt-shopping,google,organic,1.0,1.0,0.0,25.805056,0.0,0.0
20250612,/pt-br/garten-e-nacoes-recebem-unidades-da-policia-federal,google,organic,1.0,1.0,0.0,16.366605,0.0,0.0
20250612,/pt-br/garten-shopping/ajfans,google,organic,1.0,1.0,0.0,99.403947,0.0,0.0
20250612,/pt-br/lounges-para-socios-sao-diferencial-dos-shoppings-almeida-junior,google,organic,1.0,1.0,1.0,0.0,0.0,0.0
20250612,/pt-br/nacoes-shopping-e-neumarkt-shopping-vencem-top-of-mind-como-marcas-mais-lembradas-pelo-consumidor,help.incuca.net,referral,1.0,1.0,0.0,126.058561,0.0,0.0
20250612,/pt-br/norte-shopping/ajfans,balneariocamboriushopping.com.br,referral,1.0,1.0,0.0,235.875796,0.0,0.0
20250612,/pt-br/norte-shopping/ajfans,nacoesshopping.com.br,referral,1.0,1.0,1.0,0.0,0.0,0.0
20250612,/pt-br/nossa-historia,(direct),(none),1.0,1.0,0.0,554.415344,0.0,0.0
20250612,/pt-br/oportunidades-de-negocio,google,organic,1.0,1.0,0.0,55.80976,0.0,0.0
20250612,/pt-br/page/5,google,organic,1.0,1.0,0.0,100.822274,0.0,0.0
20250612,/pt-br/politicas-de-privacidade,google,organic,1.0,1.0,0.0,29.12637,0.0,0.0
20250612,/pt-br/primeira-omo-lavanderia-de-santa-catarina-inaugura-no-neumarkt-shopping,google,organic,1.0,1.0,0.0,21.449537,0.0,0.0
20250612,/pt-br/responsabilidade-corporativa,(direct),(none),1.0,1.0,0.0,12.995058,0.0,0.0
20250612,/pt-br/story/inauguracao-do-garten-shopping-em-joinville-sc,google,organic,1.0,1.0,1.0,2.816208,0.0,0.0
20250612,/pt-br/story/inauguraco-norte-shopping-joint-venture-westfield,google,organic,1.0,1.0,0.0,34.84695,0.0,0.0
20250613,(not set),balneariocamboriushopping.com.br,referral,1.0,1.0,1.0,3.65833,0.0,0.0
20250613,(not set),bing,organic,1.0,1.0,1.0,0.0,0.0,0.0
20250613,(not set),chatgpt.com,referral,1.0,1.0,1.0,0.0,0.0,0.0
20250613,(not set),nacoesshopping.com.br,referral,1.0,1.0,1.0,0.0,0.0,0.0
20250613,(not set),neumarktshopping.com.br,referral,1.0,1.0,1.0,0.0,0.0,0.0
20250613,/pt-br,br.search.yahoo.com,referral,1.0,1.0,0.0,15.176911,0.0,0.0
20250613,/pt-br,hs-wif-uan-8f1-aa8.wifeed.com.br,referral,1.0,1.0,1.0,5.458795,0.0,0.0
20250613,/pt-br,linkedin.com,referral,1.0,1.0,0.0,33.328141,0.0,0.0
20250613,/pt-br,nacoesshopping.com.br,referral,1.0,1.0,0.0,40.430604,0.0,0.0
20250613,/pt-br/a-aj-realty-fecha-maior-negocio-imobiliario-de-balneario-camboriu-com-a-venda-de-57-unidades-do-the-spot-one-2,google,organic,1.0,1.0,0.0,700.713366,0.0,0.0
20250613,/pt-br/almeida-junior-lanca-promocao-premios-pra-valer-com-mais-de-r-2-milhoes-em-premio,bing,organic,1.0,1.0,0.0,690.756076,0.0,0.0
20250613,/pt-br/almeida-junior-lanca-promocao-premios-pra-valer-com-mais-de-r-2-milhoes-em-premio,google,organic,1.0,1.0,1.0,5.796943,0.0,0.0
20250613,/pt-br/app-ajfans-cadastrado,(direct),(none),1.0,1.0,0.0,10.638579,0.0,0.0
20250613,/pt-br/balneario-shopping/ajfans,blumenaunorteshopping.com.br,referral,1.0,1.0,1.0,0.0,0.0,0.0
20250613,/pt-br/balneario-shopping/ajfans,help.incuca.net,referral,1.0,1.0,0.0,14.933811,0.0,0.0
20250613,/pt-br/cobasi-inaugura-loja-no-neumarkt-shopping-e-nacoes-shopping,google,organic,1.0,1.0,0.0,51.67913,0.0,0.0
20250613,/pt-br/dia-das-maes-e-namorados-concorra-a-um-volvo-ex30-plus-eletrico-com-os-shoppings-almeida-junior,(direct),(none),1.0,1.0,0.0,436.794764,0.0,0.0
20250613,/pt-br/dia-dos-namorados-almeida-junior,google,organic,1.0,1.0,1.0,6.71978,0.0,0.0
20250613,/pt-br/franquias/continente-shopping,(direct),(none),1.0,1.0,0.0,39.560047,0.0,0.0
20250613,/pt-br/franquias/continente-shopping,google,organic,1.0,1.0,0.0,2604.648692,0.0,0.0
20250613,/pt-br/franquias/continente-shopping/bibi,google,organic,1.0,1.0,0.0,5.023241,0.0,0.0
20250613,/pt-br/franquias/garten-shopping,(data not available),(data not available),1.0,1.0,0.0,67.547087,0.0,0.0
20250613,/pt-br/franquias/garten-shopping/clube-melissa,google,organic,1.0,1.0,0.0,33.81559,0.0,0.0
20250613,/pt-br/franquias/garten-shopping/pizzahut,google,organic,1.0,1.0,0.0,155.984705,0.0,0.0
20250613,/pt-br/franquias/garten-shopping/popeyes,google,organic,1.0,1.0,1.0,9.78116,0.0,0.0
20250613,/pt-br/franquias/nacoes-shopping/crocs,google,organic,1.0,1.0,0.0,12.478193,0.0,0.0
20250613,/pt-br/franquias/neumarkt-shopping,(not set),(not set),1.0,1.0,1.0,0.0,0.0,0.0
20250613,/pt-br/franquias/norte-shopping,(data not available),(data not available),1.0,1.0,0.0,86.415194,0.0,0.0
20250613,/pt-br/franquias/norte-shopping,google,organic,1.0,1.0,0.0,15.947877,0.0,0.0
20250613,/pt-br/franquias/norte-shopping-nova,(direct),(none),1.0,1.0,0.0,352.821063,0.0,0.0
20250613,/pt-br/garten-shopping/ajfans,google,organic,1.0,1.0,0.0,28.812024,0.0,0.0
20250613,/pt-br/grupo-almeida-junior-alcanca-r-41-bilhoes-em-vendas-totais-em-2024,chatgpt.com,referral,1.0,1.0,0.0,39.789806,0.0,0.0
20250613,/pt-br/grupo-almeida-junior-alcanca-r-41-bilhoes-em-vendas-totais-em-2024,google,organic,1.0,1.0,0.0,79.531874,0.0,0.0
20250613,/pt-br/grupo-almeida-junior-lanca-o-primeiro-fundo-de-investimento-imobiliario-de-uma-rede-de-shopping-centers-do-brasil,google,organic,1.0,1.0,0.0,65.686881,0.0,0.0
20250613,/pt-br/inovacao,(direct),(none),1.0,1.0,0.0,14.386911,0.0,0.0
20250613,/pt-br/nacoes-shopping/ajfans,google,organic,1.0,1.0,0.0,90.260281,0.0,0.0
20250613,/pt-br/nacoes-shopping/ajfans,nacoesshopping.com.br,referral,1.0,1.0,0.0,22.500968,0.0,0.0
20250613,/pt-br/norte-shopping/ajfans,(direct),(none),1.0,1.0,0.0,26.340137,0.0,0.0
20250613,/pt-br/norte-shopping/ajfans,balneariocamboriushopping.com.br,referral,1.0,1.0,0.0,72.121466,0.0,0.0
20250613,/pt-br/nossa-historia,blumenaunorteshopping.com.br,referral,1.0,1.0,0.0,387.042043,0.0,0.0
20250613,/pt-br/nossos-shoppings,bing,organic,1.0,1.0,0.0,41.147089,0.0,0.0
20250613,/pt-br/o-irreplicavel-the-spot-one-em-balneario-camboriu,google,organic,1.0,1.0,0.0,21.266263,0.0,0.0
20250613,/pt-br/oportunidades-de-negocio,(direct),(none),1.0,1.0,0.0,174.030765,0.0,0.0
20250613,/pt-br/oportunidades-de-negocio,google,organic,1.0,1.0,0.0,11.89047,0.0,0.0
20250613,/pt-br/story/inauguracao-do-garten-shopping-em-joinville-sc,google,organic,1.0,1.0,0.0,36.947576,0.0,0.0
20250613,/pt-br/story/inauguracao-do-nacoes-shopping,google,organic,1.0,1.0,1.0,6.094907,0.0,0.0
20250613,/pt-br/the-spot-one-ajrealty-lanca-oficialmente-empreendimento-inedito-em-balneario-camboriu,bing,organic,1.0,1.0,0.0,138.157688,0.0,0.0
20250614,(not set),(direct),(none),1.0,1.0,1.0,0.0,0.0,0.0
20250614,(not set),gartenshopping.com.br,referral,1.0,1.0,1.0,0.0,0.0,0.0
20250614,(not set),google,organic,1.0,1.0,1.0,0.0,0.0,0.0
20250614,/pt-br,l.wl.co,referral,1.0,1.0,1.0,8.146521,0.0,0.0
20250614,/pt-br,linkedin.com,referral,1.0,1.0,0.0,239.417879,0.0,0.0
20250614,/pt-br/almeida-junior-ganha-ouro-no-premio-abrasce-2023,google,organic,1.0,1.0,0.0,1640.540781,0.0,0.0
20250614,/pt-br/almeida-junior-lanca-promocao-premios-pra-valer-com-mais-de-r-2-milhoes-em-premio,google,cpc,1.0,1.0,0.0,293.646144,0.0,0.0
20250614,/pt-br/almeida-junior-lanca-promocao-premios-pra-valer-com-mais-de-r-2-milhoes-em-premio,google,organic,1.0,1.0,0.0,67.930606,0.0,0.0
20250614,/pt-br/app-ajfans,bing,organic,1.0,1.0,0.0,53.900784,0.0,0.0
20250614,/pt-br/app-ajfans-cadastrado,google,organic,1.0,1.0,0.0,22.94947,0.0,0.0
20250614,/pt-br/contato,google,organic,1.0,1.0,0.0,619.512534,0.0,0.0
20250614,/pt-br/continente-shopping/ajfans,(not set),(not set),1.0,1.0,1.0,44.014927,0.0,0.0
20250614,/pt-br/dia-das-maes-e-namorados-concorra-a-um-volvo-ex30-plus-eletrico-com-os-shoppings-almeida-junior,linktr.ee,referral,1.0,1.0,0.0,15.138422,0.0,0.0
20250614,/pt-br/franquias/balneario-shopping,google,organic,1.0,1.0,0.0,2.707183,0.0,0.0
20250614,/pt-br/franquias/balneario-shopping/degalls,google,organic,1.0,1.0,1.0,1.006463,0.0,0.0
20250614,/pt-br/franquias/balneario-shopping/pampili,google,organic,1.0,1.0,0.0,8.576176,0.0,0.0
20250614,/pt-br/franquias/continente-shopping,(data not available),(data not available),1.0,1.0,0.0,73.911379,1.0,0.0
20250614,/pt-br/franquias/continente-shopping,(not set),(not set),1.0,1.0,1.0,21.419359,0.0,0.0
20250614,/pt-br/franquias/continente-shopping,google,organic,1.0,1.0,0.0,26.803417,0.0,0.0
20250614,/pt-br/franquias/nacoes-shopping/crocs,google,organic,1.0,1.0,0.0,26.306234,0.0,0.0
20250614,/pt-br/franquias/neumarkt-shopping,(not set),(not set),1.0,1.0,1.0,0.00501,0.0,0.0
20250614,/pt-br/franquias/neumarkt-shopping/biscoite,google,cpc,1.0,1.0,0.0,11.180883,0.0,0.0
20250614,/pt-br/garten-shopping/ajfans,gartenshopping.com.br,referral,1.0,1.0,0.0,33.745448,0.0,0.0
20250614,/pt-br/nacoes-shopping-completa-5-anos-e-celebra-conquistas-para-criciuma-e-regiao,google,organic,1.0,1.0,0.0,37.260062,0.0,0.0
20250614,/pt-br/nacoes-shopping/ajfans,Meta,cpc,1.0,1.0,1.0,0.0,0.0,0.0
20250614,/pt-br/nacoes-shopping/ajfans,nacoesshopping.com.br,referral,1.0,1.0,0.0,169.620785,1.0,0.0
20250614,/pt-br/neumarkt-shopping/ajfans,neumarktshopping.com.br,referral,1.0,1.0,0.0,158.28427,0.0,0.0
20250614,/pt-br/story/inauguracao-do-nacoes-shopping,google,organic,1.0,1.0,1.0,0.0,0.0,0.0
20250614,/pt-br/story/mudanca-de-sede-para-a-cidade-de-sao-paulo-sp-2,google,organic,1.0,1.0,1.0,5.309125,0.0,0.0
20250615,(not set),(direct),(none),1.0,1.0,0.0,239.81288,0.0,0.0
20250615,(not set),ajfans.page.link,referral,1.0,1.0,1.0,0.0,0.0,0.0
20250615,(not set),gartenshopping.com.br,referral,1.0,1.0,1.0,0.0,0.0,0.0
20250615,(not set),l.instagram.com,referral,1.0,1.0,1.0,0.0,0.0,0.0
20250615,/pt-br,(not set),(not set),1.0,1.0,1.0,1.910271,0.0,0.0
20250615,/pt-br,balneariocamboriushopping.com.br,referral,1.0,1.0,1.0,0.0,0.0,0.0
20250615,/pt-br,gartenshopping.com.br,referral,1.0,1.0,0.0,16.896303,0.0,0.0
20250615,/pt-br,nacoesshopping.com.br,referral,1.0,1.0,0.0,134.765664,0.0,0.0
20250615,/pt-br/a-aj-realty-fecha-maior-negocio-imobiliario-de-balneario-camboriu-com-a-venda-de-57-unidades-do-the-spot-one-2,google,organic,1.0,1.0,0.0,30.039596,0.0,0.0
