date,deviceCategory,browser,operatingSystem,sessions,totalUsers,bounceRate,averageSessionDuration,conversions,totalRevenue
20251011,mobile,Safari,iOS,119.0,115.0,0.6638655462184874,54.102623327731095,1.0,0.0
20251030,mobile,Safari,iOS,119.0,116.0,0.6050420168067226,46.68404200840336,0.0,0.0
20251106,desktop,Chrome,Windows,119.0,86.0,0.5210084033613446,162.1565947647059,2.0,0.0
20251123,mobile,Safari,iOS,119.0,108.0,0.42016806722689076,57.5821069327731,7.0,0.0
20251202,desktop,Chrome,Windows,119.0,105.0,0.3697478991596639,272.72046818487394,7.0,0.0
20251203,mobile,Safari,iOS,119.0,102.0,0.5546218487394958,181.82473805042017,2.0,0.0
20251217,mobile,Chrome,Android,119.0,108.0,0.5630252100840336,88.76207686554622,0.0,0.0
20260310,desktop,Chrome,Windows,119.0,99.0,0.5042016806722689,203.12424964705883,6.0,0.0
20250521,mobile,Chrome,Android,118.0,116.0,0.4067796610169492,549.8485452711864,3.0,0.0
20250527,desktop,Chrome,Windows,118.0,110.0,0.4067796610169492,191.42793007627117,2.0,0.0
20251218,mobile,Chrome,Android,118.0,112.0,0.5423728813559322,107.52068264406779,5.0,0.0
20260114,mobile,Chrome,Android,118.0,115.0,0.5338983050847458,56.75792007627118,1.0,0.0
20260124,mobile,Safari,iOS,118.0,114.0,0.6694915254237288,48.822360203389835,2.0,0.0
20260125,mobile,Safari,iOS,118.0,116.0,0.5847457627118644,42.03352811864407,1.0,0.0
20260129,desktop,Chrome,Windows,118.0,98.0,0.4661016949152542,144.3466324067797,2.0,0.0
20250602,mobile,Chrome,Android,117.0,111.0,0.2905982905982906,71.56465510256412,3.0,0.0
20250914,mobile,Safari,iOS,117.0,111.0,0.5299145299145299,63.61839174358975,5.0,0.0
20251115,mobile,Chrome,Android,117.0,115.0,0.37606837606837606,59.47396416239316,3.0,0.0
20251115,mobile,Safari,iOS,117.0,116.0,0.452991452991453,55.81059618803418,0.0,0.0
20251120,mobile,Safari,iOS,117.0,114.0,0.46153846153846156,57.512802538461536,2.0,0.0
20251123,mobile,Chrome,Android,117.0,115.0,0.38461538461538464,71.21498574358976,5.0,0.0
20260313,desktop,Chrome,Windows,117.0,101.0,0.5726495726495726,83.66874622222223,0.0,0.0
20250911,mobile,Safari,iOS,116.0,109.0,0.5344827586206896,56.432819474137936,1.0,0.0
20251005,mobile,Chrome,Android,116.0,113.0,0.49137931034482757,39.01399594827586,1.0,0.0
20251013,desktop,Chrome,Windows,116.0,84.0,0.45689655172413796,210.66191775000001,4.0,0.0
20260106,desktop,Chrome,Windows,116.0,107.0,0.47413793103448276,97.66700253448275,4.0,0.0
20250703,desktop,Chrome,Windows,115.0,105.0,0.28695652173913044,166.7926600173913,2.0,0.0
20250708,mobile,Chrome,Android,115.0,106.0,0.3565217391304348,60.42593119130434,5.0,0.0
20250714,mobile,Chrome,Android,115.0,109.0,0.5043478260869565,37.15600317391305,2.0,0.0
20251105,mobile,Chrome,Android,115.0,106.0,0.6956521739130435,41.06295482608696,1.0,0.0
20251109,mobile,Chrome,Android,115.0,110.0,0.4,64.78229444347826,2.0,0.0
20260317,desktop,Chrome,Windows,115.0,91.0,0.5043478260869565,165.37448885217393,1.0,0.0
20260325,desktop,Chrome,Windows,115.0,98.0,0.48695652173913045,225.08139206956523,2.0,0.0
20250603,mobile,Chrome,Android,114.0,105.0,0.2982456140350877,108.01181081578947,1.0,0.0
20250617,desktop,Chrome,Windows,114.0,107.0,0.41228070175438597,175.64918192105267,3.0,0.0
20250623,desktop,Chrome,Windows,114.0,101.0,0.2807017543859649,271.50267996491226,13.0,0.0
20250627,desktop,Chrome,Windows,114.0,105.0,0.35964912280701755,198.70935237719297,1.0,0.0
20250729,mobile,Safari,iOS,114.0,111.0,0.4824561403508772,49.752065087719295,5.0,0.0
20251021,mobile,Safari,iOS,114.0,113.0,0.6491228070175439,39.74296909649123,5.0,0.0
20251023,desktop,Chrome,Windows,114.0,96.0,0.5263157894736842,82.05512639473685,3.0,0.0
20251122,mobile,Chrome,Android,114.0,113.0,0.32456140350877194,76.68504700877192,0.0,0.0
20251208,desktop,Chrome,Windows,114.0,97.0,0.3333333333333333,240.53701341228071,5.0,0.0
20260131,mobile,Safari,iOS,114.0,111.0,0.5701754385964912,51.5202734385965,1.0,0.0
20260323,desktop,Chrome,Windows,114.0,96.0,0.4649122807017544,148.94148247368423,8.0,0.0
20250517,mobile,Chrome,Android,113.0,111.0,0.4424778761061947,94.88032784070798,2.0,0.0
20250613,desktop,Chrome,Windows,113.0,96.0,0.26548672566371684,176.2458788938053,4.0,0.0
20250623,mobile,Chrome,Android,113.0,105.0,0.21238938053097345,68.85790992035398,7.0,0.0
20250630,mobile,Android Webview,Android,113.0,111.0,0.18584070796460178,67.01734031858406,17.0,0.0
20250708,desktop,Chrome,Windows,113.0,98.0,0.2920353982300885,252.95183532743363,2.0,0.0
20250914,mobile,Chrome,Android,113.0,111.0,0.48672566371681414,52.183108097345134,1.0,0.0
20251128,mobile,Safari,iOS,113.0,96.0,0.4690265486725664,109.11605969911506,0.0,0.0
20251204,mobile,Safari,iOS,113.0,97.0,0.504424778761062,210.75145011504424,1.0,0.0
20260105,desktop,Chrome,Windows,113.0,105.0,0.504424778761062,132.07410099115046,3.0,0.0
20260210,desktop,Chrome,Windows,113.0,99.0,0.46017699115044247,90.14376848672566,3.0,0.0
20260318,desktop,Chrome,Windows,113.0,84.0,0.6106194690265486,130.40602167256637,0.0,0.0
20250424,desktop,Chrome,Windows,112.0,96.0,0.35714285714285715,234.3540089821429,2.0,0.0
20250523,desktop,Chrome,Windows,112.0,96.0,0.35714285714285715,193.71605837499996,1.0,0.0
20250612,desktop,Chrome,Windows,112.0,95.0,0.35714285714285715,145.581265875,2.0,0.0
20260212,mobile,Safari,iOS,112.0,110.0,0.5892857142857143,48.89408376785714,1.0,0.0
20260221,mobile,Safari,iOS,112.0,110.0,0.6696428571428571,40.80843119642857,0.0,0.0
20250514,mobile,Chrome,Android,111.0,109.0,0.36036036036036034,90.63450245045047,11.0,0.0
20250912,mobile,Chrome,Android,111.0,107.0,0.5855855855855856,70.23743534234234,1.0,0.0
20250930,desktop,Chrome,Windows,111.0,83.0,0.5405405405405406,135.7018086036036,0.0,0.0
20250930,mobile,Chrome,Android,111.0,109.0,0.4594594594594595,47.44230346846846,1.0,0.0
20251129,mobile,Safari,iOS,111.0,100.0,0.5585585585585585,148.61968962162163,0.0,0.0
20251229,mobile,Safari (in-app),iOS,111.0,111.0,0.8018018018018018,10.712246153153153,15.0,0.0
20260311,desktop,Chrome,Windows,111.0,85.0,0.5315315315315315,208.7459747027027,1.0,0.0
20250510,mobile,Android Webview,Android,110.0,107.0,0.2909090909090909,117.48902398181819,1.0,0.0
20250827,mobile,Android Webview,Android,110.0,92.0,0.42727272727272725,100.52695364545454,10.0,0.0
20251111,mobile,Safari (in-app),iOS,110.0,109.0,0.7909090909090909,8.283098909090908,14.0,0.0
20251215,mobile,Safari,iOS,110.0,106.0,0.5,40.60657446363636,3.0,0.0
20250513,desktop,Chrome,Windows,109.0,94.0,0.3211009174311927,248.67710174311924,6.0,0.0
20250519,desktop,Chrome,Windows,109.0,102.0,0.3577981651376147,156.49253136697249,16.0,0.0
20250529,desktop,Chrome,Windows,109.0,94.0,0.3669724770642202,190.99006622018348,4.0,0.0
20250909,mobile,Safari,iOS,109.0,104.0,0.4954128440366973,51.83553516513761,1.0,0.0
20251016,desktop,Chrome,Windows,109.0,91.0,0.4036697247706422,124.7525013027523,3.0,0.0
20251031,mobile,Safari (in-app),iOS,109.0,108.0,0.7339449541284404,75.5634023853211,0.0,0.0
20251110,mobile,Chrome,Android,109.0,103.0,0.3486238532110092,63.732803733944955,2.0,0.0
20251118,mobile,Chrome,Android,109.0,108.0,0.3302752293577982,92.12709728440367,1.0,0.0
20251206,mobile,Safari,iOS,109.0,104.0,0.5229357798165137,40.292367522935784,0.0,0.0
20251207,mobile,Chrome,Android,109.0,102.0,0.43119266055045874,66.51822405504588,4.0,0.0
20260123,mobile,Chrome,Android,109.0,101.0,0.6972477064220184,40.87556200917431,1.0,0.0
20260205,mobile,Chrome,Android,109.0,106.0,0.5321100917431193,61.027446311926596,0.0,0.0
20260325,mobile,Safari (in-app),iOS,109.0,109.0,0.7522935779816514,7.581088192660551,30.0,0.0
20250421,mobile,Safari,iOS,108.0,103.0,0.4722222222222222,43.03852114814814,1.0,0.0
20250520,desktop,Chrome,Windows,108.0,93.0,0.4166666666666667,172.88099507407406,1.0,0.0
20250602,mobile,Safari,iOS,108.0,103.0,0.5,87.93132567592592,3.0,0.0
20250604,mobile,Android Webview,Android,108.0,108.0,0.17592592592592593,49.55945394444444,14.0,0.0
20250625,mobile,Android Webview,Android,108.0,104.0,0.1574074074074074,62.01855336111112,8.0,0.0
20250920,mobile,Chrome,Android,108.0,103.0,0.48148148148148145,47.29119032407407,3.0,0.0
20251201,mobile,Chrome,Android,108.0,103.0,0.37037037037037035,123.90912168518518,0.0,0.0
20251219,mobile,Chrome,Android,108.0,101.0,0.6851851851851852,87.46975859259258,0.0,0.0
20260127,mobile,Chrome,Android,108.0,104.0,0.6481481481481481,50.3512330925926,1.0,0.0
20250412,mobile,Safari,iOS,107.0,105.0,0.48598130841121495,47.81980527102804,0.0,0.0
20250518,mobile,Android Webview,Android,107.0,105.0,0.3644859813084112,105.8345238317757,4.0,0.0
20250620,mobile,Chrome,Android,107.0,107.0,0.3364485981308411,53.603404000000005,3.0,0.0
20250720,mobile,Safari,iOS,107.0,106.0,0.6542056074766355,15.833646336448599,1.0,0.0
20250803,mobile,Safari,iOS,107.0,106.0,0.514018691588785,60.36198206542056,3.0,0.0
20250821,mobile,Safari,iOS,107.0,105.0,0.6448598130841121,39.25869599065421,1.0,0.0
20251003,desktop,Chrome,Windows,107.0,75.0,0.5046728971962616,162.10680146728973,2.0,0.0
20251104,mobile,Safari (in-app),iOS,107.0,105.0,0.9158878504672897,48.17508828037383,0.0,0.0
20251202,mobile,Chrome,Android,107.0,103.0,0.35514018691588783,73.25388031775701,3.0,0.0
20260108,desktop,Chrome,Windows,107.0,85.0,0.5046728971962616,169.67832414953273,4.0,0.0
20250511,mobile,Safari,iOS,106.0,102.0,0.4056603773584906,54.09714624528302,3.0,0.0
20250516,desktop,Chrome,Windows,106.0,90.0,0.330188679245283,242.7865003207547,6.0,0.0
20250715,mobile,Chrome,Android,106.0,102.0,0.330188679245283,50.13994824528302,9.0,0.0
20250725,mobile,Safari,iOS,106.0,102.0,0.6132075471698113,37.46475500943396,0.0,0.0
20250810,mobile,Safari,iOS,106.0,102.0,0.5377358490566038,40.41024473584906,3.0,0.0
20250814,mobile,Samsung Internet,Android,106.0,101.0,0.5849056603773585,105.06795794339624,1.0,0.0
20250911,mobile,Chrome,Android,106.0,102.0,0.49056603773584906,69.32484264150943,0.0,0.0
20250927,mobile,Safari,iOS,106.0,102.0,0.5660377358490566,23.186774169811322,2.0,0.0
20250928,mobile,Safari,iOS,106.0,104.0,0.5660377358490566,38.02417617924529,1.0,0.0
20251207,mobile,Safari,iOS,106.0,100.0,0.46226415094339623,122.07713735849056,2.0,0.0
20260213,desktop,Chrome,Windows,106.0,87.0,0.49056603773584906,110.69489847169811,0.0,0.0
20260220,desktop,Chrome,Windows,106.0,76.0,0.5,209.72251693396225,1.0,0.0
20260409,desktop,Chrome,Windows,106.0,96.0,0.41509433962264153,240.54803810377356,4.0,0.0
20250416,mobile,Chrome,Android,105.0,103.0,0.47619047619047616,51.33760252380952,4.0,0.0
20250505,desktop,Chrome,Windows,105.0,92.0,0.42857142857142855,182.7339192857143,4.0,0.0
20250515,mobile,Chrome,Android,105.0,101.0,0.38095238095238093,90.02589447619047,5.0,0.0
20250710,mobile,Chrome,Android,105.0,101.0,0.38095238095238093,44.52815806666666,3.0,0.0
20250723,mobile,Safari,iOS,105.0,103.0,0.5142857142857142,50.91766808571428,4.0,0.0
20251209,mobile,Safari,iOS,105.0,96.0,0.5428571428571428,72.78686988571428,1.0,0.0
20260119,mobile,Chrome,Android,105.0,99.0,0.6666666666666666,41.41921174285715,0.0,0.0
20260305,desktop,Chrome,Windows,105.0,81.0,0.5047619047619047,229.60066399047622,8.0,0.0
20260319,desktop,Chrome,Windows,105.0,80.0,0.4666666666666667,112.71209150476191,2.0,0.0
20250615,mobile,Android Webview,Android,104.0,102.0,0.18269230769230768,53.776991759615385,8.0,0.0
20251023,mobile,Safari (in-app),iOS,104.0,98.0,0.7980769230769231,66.09681776923077,0.0,0.0
20251111,mobile,Chrome,Android,104.0,100.0,0.4230769230769231,65.43468931730769,1.0,0.0
20251202,mobile,Safari,iOS,104.0,98.0,0.4326923076923077,186.8620596826923,0.0,0.0
20251205,mobile,Safari,iOS,104.0,94.0,0.5192307692307693,83.36932375961538,0.0,0.0
20251206,mobile,Chrome,Android,104.0,100.0,0.4230769230769231,56.2976169423077,2.0,0.0
20251210,desktop,Chrome,Windows,104.0,91.0,0.4326923076923077,149.6691731442308,8.0,0.0
20251222,desktop,Chrome,Windows,104.0,91.0,0.375,186.50422390384617,8.0,0.0
20251226,mobile,Safari (in-app),iOS,104.0,104.0,0.875,5.319599163461539,12.0,0.0
20260202,mobile,Safari,iOS,104.0,101.0,0.5096153846153846,57.7118904423077,1.0,0.0
20260204,mobile,Chrome,Android,104.0,96.0,0.6153846153846154,62.94568123076923,1.0,0.0
20260205,desktop,Chrome,Windows,104.0,91.0,0.46153846153846156,141.77843077884614,3.0,0.0
20250906,mobile,Android Webview,Android,103.0,73.0,0.7087378640776699,22.452083669902912,10.0,0.0
20251015,mobile,Safari,iOS,103.0,101.0,0.6699029126213593,37.03440025242719,2.0,0.0
20251029,mobile,Safari,iOS,103.0,100.0,0.6213592233009708,44.58334234951456,4.0,0.0
20251227,mobile,Safari (in-app),iOS,103.0,103.0,0.8349514563106796,5.83621913592233,16.0,0.0
20260107,desktop,Chrome,Windows,103.0,96.0,0.4368932038834951,156.25162687378642,3.0,0.0
20260125,mobile,Chrome,Android,103.0,98.0,0.6504854368932039,38.72210733980583,1.0,0.0
20260127,desktop,Chrome,Windows,103.0,81.0,0.4854368932038835,170.43386036893205,1.0,0.0
20260128,mobile,Chrome,Android,103.0,102.0,0.6019417475728155,59.56504121359224,2.0,0.0
20260129,mobile,Chrome,Android,103.0,100.0,0.5631067961165048,63.4392991553398,1.0,0.0
20260216,mobile,Chrome,Android,103.0,94.0,0.4368932038834951,180.33788768932035,1.0,0.0
20260319,mobile,Safari,iOS,103.0,98.0,0.6407766990291263,20.940714485436892,1.0,0.0
20260320,mobile,Safari,iOS,103.0,95.0,0.7281553398058253,11.188804378640777,0.0,0.0
20260403,mobile,Chrome,Android,103.0,100.0,0.6213592233009708,25.724560135922328,3.0,0.0
20250506,desktop,Chrome,Windows,102.0,90.0,0.3333333333333333,198.68452706862743,9.0,0.0
20250508,desktop,Chrome,Windows,102.0,83.0,0.3333333333333333,284.5427174019608,4.0,0.0
20250626,mobile,Android Webview,Android,102.0,98.0,0.19607843137254902,54.54141583333333,13.0,0.0
20250831,mobile,Android Webview,Android,102.0,80.0,0.6078431372549019,20.37231307843137,11.0,0.0
20250905,mobile,Samsung Internet,Android,102.0,99.0,0.6666666666666666,45.34452630392157,0.0,0.0
20251112,desktop,Chrome,Windows,102.0,90.0,0.49019607843137253,171.41830905882352,4.0,0.0
20251213,mobile,Chrome,Android,102.0,97.0,0.43137254901960786,104.55670212745099,0.0,0.0
20250514,desktop,Chrome,Windows,101.0,95.0,0.297029702970297,163.12484592079207,5.0,0.0
20250605,mobile,Chrome,Android,101.0,94.0,0.31683168316831684,78.53955396039603,4.0,0.0
20250618,desktop,Chrome,Windows,101.0,89.0,0.2376237623762376,374.2051486633664,24.0,0.0
20250628,mobile,Chrome,Android,101.0,95.0,0.297029702970297,76.21625287128713,5.0,0.0
20250714,mobile,Android Webview,Android,101.0,97.0,0.18811881188118812,109.78090223762378,17.0,0.0
20250718,mobile,Samsung Internet,Android,101.0,98.0,0.6435643564356436,45.99633574257426,0.0,0.0
20250730,mobile,Samsung Internet,Android,101.0,97.0,0.6039603960396039,90.60060927722772,0.0,0.0
20251209,desktop,Chrome,Windows,101.0,87.0,0.33663366336633666,182.455119990099,5.0,0.0
20260121,mobile,Safari,iOS,101.0,99.0,0.5544554455445545,62.80158201980198,1.0,0.0
20260124,mobile,Chrome,Android,101.0,99.0,0.7128712871287128,55.00748976237624,0.0,0.0
20260320,desktop,Chrome,Windows,101.0,84.0,0.5148514851485149,200.66639852475245,1.0,0.0
20250618,mobile,Safari,iOS,100.0,96.0,0.41,71.22740386000001,2.0,0.0
20250828,mobile,Android Webview,Android,100.0,88.0,0.69,62.02146414,11.0,0.0
20250907,mobile,Android Webview,Android,100.0,86.0,0.65,47.581105019999995,10.0,0.0
20250921,mobile,Chrome,Android,100.0,97.0,0.45,53.94093255999999,3.0,0.0
20251104,mobile,Safari,iOS,100.0,100.0,0.75,23.501482530000004,1.0,0.0
20251119,desktop,Chrome,Windows,100.0,92.0,0.32,196.00601416,2.0,0.0
20251204,desktop,Chrome,Windows,100.0,77.0,0.31,308.4040659,6.0,0.0
20251205,mobile,Chrome,Android,100.0,95.0,0.4,57.95191251,0.0,0.0
20260122,desktop,Chrome,Windows,100.0,78.0,0.37,161.45065518,4.0,0.0
20260128,mobile,Safari,iOS,100.0,97.0,0.53,50.48706088000001,0.0,0.0
20260201,mobile,Safari,iOS,100.0,98.0,0.58,30.0545576,0.0,0.0
20260222,mobile,Safari,iOS,100.0,95.0,0.56,31.349693600000002,0.0,0.0
20260314,mobile,Chrome,Android,100.0,98.0,0.53,42.58588686,3.0,0.0
20250429,desktop,Chrome,Windows,99.0,80.0,0.45454545454545453,251.10641533333333,1.0,0.0
20250604,desktop,Chrome,Windows,99.0,89.0,0.24242424242424243,229.90125942424243,5.0,0.0
20250605,mobile,Safari,iOS,99.0,96.0,0.5050505050505051,20.261453494949492,1.0,0.0
20250626,desktop,Chrome,Windows,99.0,82.0,0.3434343434343434,202.77180549494955,2.0,0.0
20250629,mobile,Safari,iOS,99.0,95.0,0.47474747474747475,70.52056318181818,2.0,0.0
20250702,mobile,Chrome,Android,99.0,92.0,0.3333333333333333,48.43329761616162,6.0,0.0
20250705,mobile,Chrome,Android,99.0,95.0,0.35353535353535354,43.926679989898986,5.0,0.0
20250802,mobile,Safari,iOS,99.0,98.0,0.46464646464646464,20.523508464646465,0.0,0.0
20251013,mobile,Safari,iOS,99.0,97.0,0.6060606060606061,55.86484694949494,0.0,0.0
20251020,desktop,Edge,Windows,99.0,71.0,0.5757575757575758,95.62752466666667,0.0,0.0
20251107,desktop,Chrome,Windows,99.0,73.0,0.42424242424242425,186.97519678787876,2.0,0.0
20251210,mobile,Safari,iOS,99.0,92.0,0.4444444444444444,50.22606847474748,0.0,0.0
20251213,mobile,Safari,iOS,99.0,87.0,0.5353535353535354,89.4995147979798,0.0,0.0
20251224,mobile,Safari,iOS,99.0,97.0,0.5050505050505051,105.95221463636362,3.0,0.0
20260126,mobile,Chrome,Android,99.0,91.0,0.696969696969697,27.682155898989905,0.0,0.0
20260209,desktop,Chrome,Windows,99.0,84.0,0.41414141414141414,130.08398385858587,1.0,0.0
20250410,desktop,Chrome,Windows,98.0,82.0,0.37755102040816324,209.1410333367347,31.0,0.0
20250419,mobile,Safari,iOS,98.0,93.0,0.3877551020408163,87.2274024489796,0.0,0.0
20250603,desktop,Chrome,Windows,98.0,83.0,0.3673469387755102,271.36264502040814,3.0,0.0
20250620,mobile,Safari,iOS,98.0,88.0,0.37755102040816324,72.4057678367347,1.0,0.0
20250705,mobile,Android Webview,Android,98.0,93.0,0.1836734693877551,89.67856995918368,12.0,0.0
20250714,desktop,Chrome,Windows,98.0,90.0,0.32653061224489793,263.2443625918367,6.0,0.0
20251013,mobile,Samsung Internet,Android,98.0,91.0,0.6938775510204082,78.26232104081633,0.0,0.0
20251014,desktop,Edge,Windows,98.0,52.0,0.7857142857142857,93.20218109183674,2.0,0.0
20251101,mobile,Safari (in-app),iOS,98.0,95.0,0.6632653061224489,40.08708965306122,0.0,0.0
20260203,mobile,Chrome,Android,98.0,95.0,0.5510204081632653,77.15763673469388,0.0,0.0
20260305,mobile,Safari,iOS,98.0,97.0,0.6938775510204082,28.20989607142857,6.0,0.0
20260330,desktop,Chrome,Windows,98.0,83.0,0.4387755102040816,173.52750237755103,2.0,0.0
20250624,desktop,Chrome,Windows,97.0,85.0,0.25773195876288657,242.64938253608244,9.0,0.0
20250627,mobile,Android Webview,Android,97.0,96.0,0.20618556701030927,82.69413091752577,13.0,0.0
20250628,mobile,Safari,iOS,97.0,96.0,0.4742268041237113,55.18020742268041,1.0,0.0
20250719,mobile,Safari,iOS,97.0,94.0,0.5257731958762887,62.697951268041244,2.0,0.0
20251003,mobile,Chrome,Android,97.0,92.0,0.5257731958762887,102.31296569072165,1.0,0.0
20251029,mobile,Safari (in-app),iOS,97.0,96.0,0.7216494845360825,77.01752511340206,0.0,0.0
20251116,mobile,Safari,iOS,97.0,93.0,0.5360824742268041,61.41241058762887,1.0,0.0
20251128,mobile,Chrome,Android,97.0,89.0,0.3402061855670103,134.5694812886598,1.0,0.0
20260303,desktop,Chrome,Windows,97.0,71.0,0.4742268041237113,164.36140562886598,2.0,0.0
20250417,desktop,Chrome,Windows,96.0,80.0,0.3854166666666667,161.70973620833334,1.0,0.0
20250426,mobile,Chrome,Android,96.0,91.0,0.2916666666666667,63.945370781250006,2.0,0.0
20250503,mobile,Samsung Internet,Android,96.0,90.0,0.6354166666666666,93.65917313541667,0.0,0.0
20250606,mobile,Chrome,Android,96.0,90.0,0.3854166666666667,102.27159446875,1.0,0.0
20250620,desktop,Chrome,Windows,96.0,79.0,0.28125,307.0881131875,39.0,0.0
20250921,mobile,Safari,iOS,96.0,94.0,0.4270833333333333,36.35643133333334,1.0,0.0
20251008,mobile,Chrome,Android,96.0,95.0,0.5,72.92787753125,18.0,0.0
20251009,desktop,Edge,Windows,96.0,55.0,0.8333333333333334,64.65506002083333,0.0,0.0
20251121,mobile,Chrome,Android,96.0,93.0,0.3333333333333333,61.99310665625,2.0,0.0
20251124,mobile,Chrome,Android,96.0,92.0,0.22916666666666666,85.12242933333333,3.0,0.0
20260219,desktop,Chrome,Windows,96.0,70.0,0.5,146.0109261979167,0.0,0.0
20260225,desktop,Chrome,Windows,96.0,76.0,0.3854166666666667,219.975419625,0.0,0.0
20260227,desktop,Chrome,Windows,96.0,74.0,0.46875,178.0021536666667,1.0,0.0
20260331,desktop,Chrome,Windows,96.0,82.0,0.4583333333333333,155.46339797916667,13.0,0.0
20250415,mobile,Chrome,Android,95.0,93.0,0.47368421052631576,86.68963675789475,4.0,0.0
20250626,mobile,Chrome,Android,95.0,92.0,0.30526315789473685,67.92685429473684,0.0,0.0
20250702,desktop,Chrome,Windows,95.0,82.0,0.3157894736842105,182.59988543157894,2.0,0.0
20250709,desktop,Chrome,Windows,95.0,78.0,0.3684210526315789,216.28413916842104,3.0,0.0
20251027,desktop,Chrome,Windows,95.0,83.0,0.4421052631578947,139.05930800000002,1.0,0.0
20251031,desktop,Chrome,Windows,95.0,89.0,0.5052631578947369,130.48600156842105,0.0,0.0
20251113,mobile,Chrome,Android,95.0,92.0,0.3473684210526316,71.09939454736842,0.0,0.0
20251117,mobile,Chrome,Android,95.0,95.0,0.18947368421052632,49.58533837894736,1.0,0.0
20251125,mobile,Chrome,Android,95.0,92.0,0.3263157894736842,54.56855775789474,1.0,0.0
20260119,desktop,Chrome,Windows,95.0,85.0,0.42105263157894735,159.27207794736842,1.0,0.0
20260130,mobile,Chrome,Android,95.0,92.0,0.5578947368421052,101.73051071578948,1.0,0.0
20250411,desktop,Chrome,Windows,94.0,80.0,0.3404255319148936,256.43009219148934,0.0,0.0
20250424,mobile,Chrome,Android,94.0,89.0,0.48936170212765956,71.43678964893617,2.0,0.0
20250514,mobile,Android Webview,Android,94.0,87.0,0.3617021276595745,120.64511207446809,3.0,0.0
20250602,desktop,Chrome,Windows,94.0,86.0,0.32978723404255317,200.16326628723402,4.0,0.0
20250628,mobile,Android Webview,Android,94.0,88.0,0.1595744680851064,136.1566579680851,15.0,0.0
20250701,mobile,Chrome,Android,94.0,89.0,0.32978723404255317,59.960025,2.0,0.0
20250715,desktop,Chrome,Windows,94.0,81.0,0.35106382978723405,255.30835750000003,2.0,0.0
20250920,mobile,Android Webview,Android,94.0,69.0,0.6595744680851063,108.0815265319149,27.0,0.0
20251108,mobile,Safari,iOS,94.0,91.0,0.5851063829787234,55.54303438297872,1.0,0.0
20251111,desktop,Chrome,Windows,94.0,77.0,0.32978723404255317,124.69123067021278,4.0,0.0
20251205,desktop,Chrome,Windows,94.0,78.0,0.3723404255319149,190.2811095106383,4.0,0.0
20251211,mobile,Chrome,Android,94.0,92.0,0.4574468085106383,72.71065418085107,1.0,0.0
20251216,desktop,Chrome,Windows,94.0,82.0,0.2978723404255319,228.25267272340426,6.0,0.0
20260109,desktop,Chrome,Windows,94.0,79.0,0.425531914893617,259.0304855319149,6.0,0.0
20260130,desktop,Chrome,Windows,94.0,72.0,0.5425531914893617,117.35641520212765,2.0,0.0
20260202,desktop,Chrome,Windows,94.0,79.0,0.4787234042553192,99.03095865957447,1.0,0.0
20260211,desktop,Chrome,Windows,94.0,78.0,0.40425531914893614,223.8493135957447,0.0,0.0
20260302,desktop,Chrome,Windows,94.0,78.0,0.4574468085106383,127.80189417021276,2.0,0.0
20250417,mobile,Chrome,Android,93.0,88.0,0.3870967741935484,43.28752760215053,2.0,0.0
20250707,mobile,Chrome,Android,93.0,92.0,0.23655913978494625,45.96563140860215,8.0,0.0
20250728,mobile,Safari,iOS,93.0,91.0,0.46236559139784944,52.93120503225806,3.0,0.0
20250829,mobile,Android Webview,Android,93.0,71.0,0.6666666666666666,29.563576096774188,17.0,0.0
20250914,mobile,Android Webview,Android,93.0,72.0,0.6236559139784946,49.44303120430107,12.0,0.0
20251114,mobile,Chrome,Android,93.0,91.0,0.3655913978494624,38.481073311827956,1.0,0.0
20251126,desktop,Chrome,Windows,93.0,83.0,0.3548387096774194,349.0785105376344,4.0,0.0
20251204,mobile,Chrome,Android,93.0,86.0,0.3010752688172043,58.789940010752694,1.0,0.0
20260121,desktop,Chrome,Windows,93.0,79.0,0.46236559139784944,221.92984496774193,3.0,0.0
20260204,desktop,Chrome,Windows,93.0,85.0,0.45161290322580644,158.29824986021507,1.0,0.0
20260211,mobile,Safari,iOS,93.0,90.0,0.5913978494623656,28.15148441935484,0.0,0.0
20260217,mobile,Chrome,Android,93.0,81.0,0.46236559139784944,114.1381290860215,2.0,0.0
20250602,mobile,Android Webview,Android,92.0,87.0,0.15217391304347827,69.06128276086956,15.0,0.0
20250603,mobile,Safari,iOS,92.0,89.0,0.44565217391304346,36.86915366304348,0.0,0.0
20250616,mobile,Android Webview,Android,92.0,89.0,0.20652173913043478,38.35273618478261,6.0,0.0
20250617,mobile,Chrome,Android,92.0,88.0,0.22826086956521738,93.3255842826087,3.0,0.0
20250622,mobile,Safari,iOS,92.0,86.0,0.44565217391304346,52.090750902173916,0.0,0.0
20250701,mobile,Android Webview,Android,92.0,88.0,0.14130434782608695,77.26086038043478,10.0,0.0
20250724,mobile,Safari,iOS,92.0,92.0,0.6630434782608695,12.634039152173912,1.0,0.0
20250815,mobile,Safari,iOS,92.0,88.0,0.6630434782608695,34.69094698913044,2.0,0.0
20251219,desktop,Chrome,Windows,92.0,80.0,0.42391304347826086,108.34111828260869,2.0,0.0
20260206,mobile,Chrome,Android,92.0,89.0,0.5217391304347826,35.48174335869565,1.0,0.0
20260212,desktop,Chrome,Windows,92.0,74.0,0.391304347826087,141.74830061956524,3.0,0.0
